date,exposures,carts,behavior_orders,pays,favorites,reviews,shares,active_users,sessions,gmv,orders,buyers,aov,cart_rate,order_rate,pay_rate,favorite_rate,share_rate,review_rate,period
2025-12-17,8,7,5,4,4,2,4,21,34,11397.15,4.0,4.0,2849.2875,0.875,0.7142857142857143,0.8,0.5,0.5,0.5,previous_period
2025-12-18,5,2,1,5,6,6,1,20,26,10824.93,3.0,3.0,3608.31,0.4,0.5,5.0,1.2,0.2,1.2,previous_period
2025-12-19,6,6,2,3,4,4,4,21,29,11657.78,4.0,4.0,2914.445,1.0,0.3333333333333333,1.5,0.6666666666666666,0.6666666666666666,1.3333333333333333,previous_period
2025-12-20,9,8,1,4,9,4,5,30,40,2801.17,1.0,1.0,2801.17,0.8888888888888888,0.125,4.0,1.0,0.5555555555555556,1.0,previous_period
2025-12-21,10,4,1,3,3,3,3,21,27,510.43999999999994,2.0,2.0,255.21999999999997,0.4,0.25,3.0,0.3,0.3,1.0,previous_period
2025-12-22,7,9,4,8,6,2,4,33,40,7554.34,4.0,4.0,1888.585,1.2857142857142858,0.4444444444444444,2.0,0.8571428571428571,0.5714285714285714,0.25,previous_period
2025-12-23,12,10,8,6,8,4,5,25,53,9668.65,5.0,5.0,1933.73,0.8333333333333334,0.8,0.75,0.6666666666666666,0.4166666666666667,0.6666666666666666,previous_period
2025-12-24,4,1,3,1,1,2,3,14,15,18122.85,7.0,7.0,2588.9785714285713,0.25,3.0,0.3333333333333333,0.25,0.75,2.0,previous_period
2025-12-25,13,11,5,2,6,2,3,23,42,6308.09,2.0,2.0,3154.045,0.8461538461538461,0.45454545454545453,0.4,0.46153846153846156,0.23076923076923078,1.0,previous_period
2025-12-26,9,9,4,4,7,2,1,17,36,4079.88,1.0,1.0,4079.88,1.0,0.4444444444444444,1.0,0.7777777777777778,0.1111111111111111,0.5,previous_period
2025-12-27,5,5,2,6,2,3,0,20,23,12342.55,4.0,4.0,3085.6375,1.0,0.4,3.0,0.4,0.0,0.5,previous_period
2025-12-28,3,4,8,4,2,2,2,19,25,7771.34,3.0,3.0,2590.4466666666667,1.3333333333333333,2.0,0.5,0.6666666666666666,0.6666666666666666,0.5,previous_period
2026-01-01,7,9,3,3,3,2,2,26,29,14466.42,5.0,5.0,2893.284,1.2857142857142858,0.3333333333333333,1.0,0.42857142857142855,0.2857142857142857,0.6666666666666666,current_period
2026-01-02,12,6,2,1,4,2,1,20,28,6314.33,3.0,3.0,2104.7766666666666,0.5,0.3333333333333333,0.5,0.3333333333333333,0.08333333333333333,2.0,current_period
2026-01-03,3,5,2,3,5,0,1,14,19,2773.37,2.0,2.0,1386.685,1.6666666666666667,0.4,1.5,1.6666666666666667,0.3333333333333333,0.0,current_period
2026-01-04,10,5,1,3,4,1,4,21,28,14194.73,5.0,5.0,2838.946,0.5,0.2,3.0,0.4,0.4,0.3333333333333333,current_period
2026-01-05,7,3,4,3,3,0,5,21,25,0.0,0.0,0.0,,0.42857142857142855,1.3333333333333333,0.75,0.42857142857142855,0.7142857142857143,0.0,current_period
2026-01-06,6,4,5,2,6,4,7,27,34,18566.68,6.0,6.0,3094.4466666666667,0.6666666666666666,1.25,0.4,1.0,1.1666666666666667,2.0,current_period
2026-01-07,4,5,4,7,5,6,3,24,34,19388.03,5.0,5.0,3877.6059999999998,1.25,0.8,1.75,1.25,0.75,0.8571428571428571,current_period
2026-01-08,13,10,6,2,5,5,2,26,43,10311.14,4.0,4.0,2577.785,0.7692307692307693,0.6,0.3333333333333333,0.38461538461538464,0.15384615384615385,2.5,current_period
2026-01-09,11,8,5,5,7,4,2,26,42,8533.16,5.0,5.0,1706.632,0.7272727272727273,0.625,1.0,0.6363636363636364,0.18181818181818182,0.8,current_period
2026-01-10,8,4,5,3,3,6,4,22,33,4182.96,2.0,2.0,2091.48,0.5,1.25,0.6,0.375,0.5,2.0,current_period
2026-01-11,5,5,5,3,3,2,1,18,24,9284.84,4.0,4.0,2321.21,1.0,1.0,0.6,0.6,0.2,0.6666666666666666,current_period
2026-01-12,8,5,6,3,6,0,2,22,30,7037.88,4.0,4.0,1759.47,0.625,1.2,0.5,0.75,0.25,0.0,current_period
2026-01-13,6,5,3,5,5,3,1,21,28,917.6199999999999,2.0,2.0,458.80999999999995,0.8333333333333334,0.6,1.6666666666666667,0.8333333333333334,0.16666666666666666,0.6,current_period
2026-01-14,12,6,3,9,2,4,7,32,43,6260.5,3.0,3.0,2086.8333333333335,0.5,0.5,3.0,0.16666666666666666,0.5833333333333334,0.4444444444444444,current_period
2026-01-15,8,10,8,5,3,6,8,30,48,822.2,1.0,1.0,822.2,1.25,0.8,0.625,0.375,1.0,1.2,current_period
2026-01-16,11,5,7,4,6,4,1,24,38,28900.75,10.0,10.0,2890.075,0.45454545454545453,1.4,0.5714285714285714,0.5454545454545454,0.09090909090909091,1.0,current_period
2026-01-17,4,3,3,3,0,4,1,18,18,16591.94,4.0,4.0,4147.985,0.75,1.0,1.0,0.0,0.25,1.3333333333333333,current_period
2026-01-18,13,9,8,5,8,3,4,31,50,0.0,0.0,0.0,,0.6923076923076923,0.8888888888888888,0.625,0.6153846153846154,0.3076923076923077,0.6,current_period
2026-01-19,8,5,2,2,5,2,1,20,25,2251.31,3.0,3.0,750.4366666666666,0.625,0.4,1.0,0.625,0.125,1.0,current_period
2026-01-20,4,2,2,4,5,2,2,16,21,1281.19,2.0,2.0,640.595,0.5,1.0,2.0,1.25,0.5,0.5,current_period
2026-01-21,10,6,4,3,2,2,3,28,30,9375.84,3.0,3.0,3125.28,0.6,0.6666666666666666,0.75,0.2,0.3,0.6666666666666666,current_period
2026-01-22,7,9,3,4,4,3,1,19,31,9726.11,3.0,3.0,3242.036666666667,1.2857142857142858,0.3333333333333333,1.3333333333333333,0.5714285714285714,0.14285714285714285,0.75,current_period
2026-01-23,7,9,5,4,7,5,3,31,40,7162.17,2.0,2.0,3581.085,1.2857142857142858,0.5555555555555556,0.8,1.0,0.42857142857142855,1.25,current_period
2026-01-24,4,3,1,3,2,5,1,18,19,15161.54,5.0,5.0,3032.308,0.75,0.3333333333333333,3.0,0.5,0.25,1.6666666666666667,current_period
2026-01-25,2,3,3,5,7,2,2,22,24,10699.6,3.0,3.0,3566.5333333333333,1.5,1.0,1.6666666666666667,3.5,1.0,0.4,current_period
2026-01-26,5,7,4,5,4,2,2,22,29,9505.29,3.0,3.0,3168.4300000000003,1.4,0.5714285714285714,1.25,0.8,0.4,0.4,current_period
2026-01-27,8,4,1,5,5,2,4,23,29,7272.89,2.0,2.0,3636.445,0.5,0.25,5.0,0.625,0.5,0.4,current_period
2026-01-28,7,9,5,1,6,4,6,28,38,3953.3,3.0,3.0,1317.7666666666667,1.2857142857142858,0.5555555555555556,0.2,0.8571428571428571,0.8571428571428571,4.0,current_period
2026-02-01,14,8,2,5,10,5,2,27,46,11552.17,3.0,3.0,3850.7233333333334,0.5714285714285714,0.25,2.5,0.7142857142857143,0.14285714285714285,1.0,current_period
2026-02-02,9,7,5,2,8,4,4,28,39,7554.49,2.0,2.0,3777.245,0.7777777777777778,0.7142857142857143,0.4,0.8888888888888888,0.4444444444444444,2.0,current_period
2026-02-03,9,6,3,3,7,2,2,21,32,2599.66,2.0,2.0,1299.83,0.6666666666666666,0.5,1.0,0.7777777777777778,0.2222222222222222,0.6666666666666666,current_period
2026-02-04,11,2,5,5,3,3,4,25,33,1183.16,1.0,1.0,1183.16,0.18181818181818182,2.5,1.0,0.2727272727272727,0.36363636363636365,0.6,current_period
2026-02-05,5,1,0,3,1,2,2,14,14,8306.189999999999,3.0,3.0,2768.7299999999996,0.2,0.0,,0.2,0.4,0.6666666666666666,current_period
2026-02-06,8,10,4,2,6,2,3,26,35,13488.69,5.0,5.0,2697.7380000000003,1.25,0.4,0.5,0.75,0.375,1.0,current_period
2026-02-07,11,5,3,3,5,3,1,22,31,5547.05,2.0,2.0,2773.525,0.45454545454545453,0.6,1.0,0.45454545454545453,0.09090909090909091,1.0,current_period
2026-02-08,12,7,12,6,7,5,4,34,53,8450.61,3.0,3.0,2816.8700000000003,0.5833333333333334,1.7142857142857142,0.5,0.5833333333333334,0.3333333333333333,0.8333333333333334,current_period
2026-02-09,13,12,13,11,8,8,2,32,67,5349.63,3.0,3.0,1783.21,0.9230769230769231,1.0833333333333333,0.8461538461538461,0.6153846153846154,0.15384615384615385,0.7272727272727273,current_period
2026-02-10,8,6,7,5,5,3,2,24,36,9827.23,3.0,3.0,3275.7433333333333,0.75,1.1666666666666667,0.7142857142857143,0.625,0.25,0.6,current_period
2026-02-11,5,4,5,4,0,1,7,24,26,12996.97,5.0,5.0,2599.394,0.8,1.25,0.8,0.0,1.4,0.25,current_period
2026-02-12,12,6,6,5,5,3,6,27,43,4505.049999999999,2.0,2.0,2252.5249999999996,0.5,1.0,0.8333333333333334,0.4166666666666667,0.5,0.6,current_period
2026-02-13,6,5,8,6,3,5,3,23,36,1598.59,1.0,1.0,1598.59,0.8333333333333334,1.6,0.75,0.5,0.5,0.8333333333333334,current_period
2026-02-14,8,6,2,1,4,1,1,16,23,12847.49,5.0,5.0,2569.498,0.75,0.3333333333333333,0.5,0.5,0.125,1.0,current_period
2026-02-15,13,7,4,5,6,5,2,26,42,230.75,1.0,1.0,230.75,0.5384615384615384,0.5714285714285714,1.25,0.46153846153846156,0.15384615384615385,1.0,current_period
2026-02-16,11,5,5,4,6,2,2,23,35,8188.48,2.0,2.0,4094.24,0.45454545454545453,1.0,0.8,0.5454545454545454,0.18181818181818182,0.5,current_period
2026-02-17,9,6,4,2,5,2,3,22,31,3314.2,2.0,2.0,1657.1,0.6666666666666666,0.6666666666666666,0.5,0.5555555555555556,0.3333333333333333,1.0,current_period
2026-02-18,10,3,2,5,3,2,3,22,28,2161.5,3.0,3.0,720.5,0.3,0.6666666666666666,2.5,0.3,0.3,0.4,current_period
2026-02-19,10,9,6,5,6,4,3,26,43,6892.84,3.0,3.0,2297.6133333333332,0.9,0.6666666666666666,0.8333333333333334,0.6,0.3,0.8,current_period
2026-02-20,11,8,6,8,5,5,2,28,45,5954.65,2.0,2.0,2977.325,0.7272727272727273,0.75,1.3333333333333333,0.45454545454545453,0.18181818181818182,0.625,current_period
2026-02-21,6,6,5,4,6,2,1,23,30,1273.21,1.0,1.0,1273.21,1.0,0.8333333333333334,0.8,1.0,0.16666666666666666,0.5,current_period
2026-02-22,11,11,5,2,11,1,2,27,43,7982.93,2.0,2.0,3991.465,1.0,0.45454545454545453,0.4,1.0,0.18181818181818182,0.5,current_period
2026-02-23,9,2,4,2,5,3,3,23,28,7994.53,2.0,2.0,3997.265,0.2222222222222222,2.0,0.5,0.5555555555555556,0.3333333333333333,1.5,current_period
2026-02-24,10,8,7,5,7,3,8,34,48,3388.8900000000003,2.0,2.0,1694.4450000000002,0.8,0.875,0.7142857142857143,0.7,0.8,0.6,current_period
2026-02-25,9,6,9,6,6,5,5,30,46,12097.9,3.0,3.0,4032.633333333333,0.6666666666666666,1.5,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.8333333333333334,current_period
2026-02-26,8,7,7,5,4,4,3,25,38,6069.9,3.0,3.0,2023.3,0.875,1.0,0.7142857142857143,0.5,0.375,0.8,current_period
2026-02-27,4,5,6,7,7,4,3,25,36,3480.8199999999997,2.0,2.0,1740.4099999999999,1.25,1.2,1.1666666666666667,1.75,0.75,0.5714285714285714,current_period
2026-02-28,6,9,4,5,4,5,4,30,37,4434.06,1.0,1.0,4434.06,1.5,0.4444444444444444,1.25,0.6666666666666666,0.6666666666666666,1.0,current_period
2026-03-01,11,6,7,5,7,5,5,27,46,18769.03,5.0,5.0,3753.8059999999996,0.5454545454545454,1.1666666666666667,0.7142857142857143,0.6363636363636364,0.45454545454545453,1.0,current_period
2026-03-02,7,3,3,4,3,3,6,22,29,12563.34,4.0,4.0,3140.835,0.42857142857142855,1.0,1.3333333333333333,0.42857142857142855,0.8571428571428571,0.75,current_period
2026-03-03,8,5,4,5,3,6,1,23,32,11413.64,4.0,4.0,2853.41,0.625,0.8,1.25,0.375,0.125,1.2,current_period
2026-03-04,8,10,2,2,5,5,2,25,34,0.0,0.0,0.0,,1.25,0.2,1.0,0.625,0.25,2.5,current_period
2026-03-05,3,2,3,4,2,1,1,16,16,3478.79,1.0,1.0,3478.79,0.6666666666666666,1.5,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.25,current_period
2026-03-06,7,0,3,1,0,2,3,16,16,8386.89,4.0,4.0,2096.7225,0.0,,0.3333333333333333,0.0,0.42857142857142855,2.0,current_period
2026-03-07,10,7,4,7,8,5,4,35,45,16337.6,4.0,4.0,4084.4,0.7,0.5714285714285714,1.75,0.8,0.4,0.7142857142857143,current_period
2026-03-08,14,8,4,3,2,3,1,24,35,6627.009999999999,3.0,3.0,2209.003333333333,0.5714285714285714,0.5,0.75,0.14285714285714285,0.07142857142857142,1.0,current_period
2026-03-09,8,9,4,5,5,2,1,20,34,5548.88,3.0,3.0,1849.6266666666668,1.125,0.4444444444444444,1.25,0.625,0.125,0.4,current_period
2026-03-10,5,4,5,4,4,4,2,20,28,9266.21,3.0,3.0,3088.736666666666,0.8,1.25,0.8,0.8,0.4,1.0,current_period
2026-03-11,10,4,2,3,9,0,4,22,32,638.79,1.0,1.0,638.79,0.4,0.5,1.5,0.9,0.4,0.0,current_period
2026-03-12,5,4,4,2,5,1,3,17,24,13776.39,4.0,4.0,3444.0975,0.8,1.0,0.5,1.0,0.6,0.5,current_period
2026-03-13,11,8,6,7,6,4,3,26,45,5092.38,2.0,2.0,2546.19,0.7272727272727273,0.75,1.1666666666666667,0.5454545454545454,0.2727272727272727,0.5714285714285714,current_period
2026-03-14,8,6,1,3,5,3,3,22,29,6369.92,4.0,4.0,1592.48,0.75,0.16666666666666666,3.0,0.625,0.375,1.0,current_period
2026-03-15,6,5,3,7,6,4,4,25,35,8909.849999999999,3.0,3.0,2969.9499999999994,0.8333333333333334,0.6,2.3333333333333335,1.0,0.6666666666666666,0.5714285714285714,current_period
2026-03-16,9,7,4,6,6,3,2,26,37,10488.91,4.0,4.0,2622.2275,0.7777777777777778,0.5714285714285714,1.5,0.6666666666666666,0.2222222222222222,0.5,current_period
2026-03-17,13,8,10,6,10,6,4,35,57,5475.01,2.0,2.0,2737.505,0.6153846153846154,1.25,0.6,0.7692307692307693,0.3076923076923077,1.0,current_period
2026-03-18,6,4,3,2,1,6,1,21,23,7005.15,4.0,4.0,1751.2875,0.6666666666666666,0.75,0.6666666666666666,0.16666666666666666,0.16666666666666666,3.0,current_period
2026-03-19,5,7,4,3,3,4,5,21,31,4298.36,1.0,1.0,4298.36,1.4,0.5714285714285714,0.75,0.6,1.0,1.3333333333333333,current_period
2026-03-20,10,3,1,4,2,3,2,18,25,0.0,0.0,0.0,,0.3,0.3333333333333333,4.0,0.2,0.2,0.75,current_period
2026-03-21,7,7,5,3,4,3,4,30,33,4711.92,2.0,2.0,2355.96,1.0,0.7142857142857143,0.6,0.5714285714285714,0.5714285714285714,1.0,current_period
2026-03-22,5,8,3,2,3,6,3,21,30,15020.26,5.0,5.0,3004.052,1.6,0.375,0.6666666666666666,0.6,0.6,3.0,current_period
2026-03-23,12,3,3,2,1,3,2,23,26,17416.47,7.0,7.0,2488.067142857143,0.25,1.0,0.6666666666666666,0.08333333333333333,0.16666666666666666,1.5,current_period
2026-03-24,8,8,6,3,0,3,2,28,30,7579.1900000000005,4.0,4.0,1894.7975000000001,1.0,0.75,0.5,0.0,0.25,1.0,current_period
2026-03-25,3,4,3,5,0,4,2,20,21,895.74,2.0,2.0,447.87,1.3333333333333333,0.75,1.6666666666666667,0.0,0.6666666666666666,0.8,current_period
2026-03-26,7,5,2,2,5,3,1,22,25,16647.73,5.0,5.0,3329.546,0.7142857142857143,0.4,1.0,0.7142857142857143,0.14285714285714285,1.5,current_period
2026-03-27,12,6,5,7,3,0,4,29,37,15869.619999999999,6.0,6.0,2644.9366666666665,0.5,0.8333333333333334,1.4,0.25,0.3333333333333333,0.0,current_period
2026-03-28,12,7,7,5,4,1,4,25,40,4999.17,1.0,1.0,4999.17,0.5833333333333334,1.0,0.7142857142857143,0.3333333333333333,0.3333333333333333,0.2,current_period
2026-04-01,6,6,2,1,4,1,2,20,22,5305.02,3.0,3.0,1768.3400000000001,1.0,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,1.0,current_period
2026-04-02,8,4,4,1,5,6,1,20,29,992.62,1.0,1.0,992.62,0.5,1.0,0.25,0.625,0.125,6.0,current_period
2026-04-03,5,2,2,3,4,1,6,19,23,7735.66,3.0,3.0,2578.5533333333333,0.4,1.0,1.5,0.8,1.2,0.3333333333333333,current_period
2026-04-04,7,5,6,3,6,3,7,25,37,5655.43,3.0,3.0,1885.1433333333334,0.7142857142857143,1.2,0.5,0.8571428571428571,1.0,1.0,current_period
2026-04-05,7,9,5,3,4,1,3,23,32,14437.45,5.0,5.0,2887.4900000000002,1.2857142857142858,0.5555555555555556,0.6,0.5714285714285714,0.42857142857142855,0.3333333333333333,current_period
2026-04-06,8,8,2,8,4,2,4,29,36,16417.579999999998,7.0,7.0,2345.368571428571,1.0,0.25,4.0,0.5,0.5,0.25,current_period
2026-04-07,7,6,5,3,4,5,4,28,34,6485.48,4.0,4.0,1621.37,0.8571428571428571,0.8333333333333334,0.6,0.5714285714285714,0.5714285714285714,1.6666666666666667,current_period
2026-04-08,10,5,1,0,5,1,4,24,26,12769.460000000001,3.0,3.0,4256.486666666667,0.5,0.2,0.0,0.5,0.4,,current_period
2026-04-09,7,2,6,4,3,1,1,23,24,9385.68,4.0,4.0,2346.42,0.2857142857142857,3.0,0.6666666666666666,0.42857142857142855,0.14285714285714285,0.25,current_period
2026-04-10,7,7,5,0,6,4,6,27,35,6511.99,5.0,5.0,1302.398,1.0,0.7142857142857143,0.0,0.8571428571428571,0.8571428571428571,,current_period
2026-04-11,7,6,2,1,3,7,0,21,26,2570.47,1.0,1.0,2570.47,0.8571428571428571,0.3333333333333333,0.5,0.42857142857142855,0.0,7.0,current_period
2026-04-12,7,4,5,4,3,3,3,24,29,14989.32,6.0,6.0,2498.22,0.5714285714285714,1.25,0.8,0.42857142857142855,0.42857142857142855,0.75,current_period
2026-04-13,5,4,5,5,3,6,4,26,32,14822.400000000001,6.0,6.0,2470.4,0.8,1.25,1.0,0.6,0.8,1.2,current_period
2026-04-14,4,1,4,5,3,2,4,17,23,7519.36,4.0,4.0,1879.84,0.25,4.0,1.25,0.75,1.0,0.4,current_period
2026-04-15,8,7,4,1,3,3,0,18,26,0.0,0.0,0.0,,0.875,0.5714285714285714,0.25,0.375,0.0,3.0,current_period
2026-04-16,10,9,3,2,7,3,2,26,36,8533.25,2.0,2.0,4266.625,0.9,0.3333333333333333,0.6666666666666666,0.7,0.2,1.5,current_period
2026-04-17,7,7,3,4,5,3,2,23,31,187.43,1.0,1.0,187.43,1.0,0.42857142857142855,1.3333333333333333,0.7142857142857143,0.2857142857142857,0.75,current_period
2026-04-18,12,8,4,3,5,4,3,25,39,0.0,0.0,0.0,,0.6666666666666666,0.5,0.75,0.4166666666666667,0.25,1.3333333333333333,current_period
2026-04-19,7,10,6,3,4,6,2,28,38,9049.43,4.0,4.0,2262.3575,1.4285714285714286,0.6,0.5,0.5714285714285714,0.2857142857142857,2.0,current_period
2026-04-20,6,2,9,5,2,2,2,22,28,3219.57,1.0,1.0,3219.57,0.3333333333333333,4.5,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.4,current_period
2026-04-21,5,3,6,1,5,1,2,22,23,14460.240000000002,6.0,6.0,2410.0400000000004,0.6,2.0,0.16666666666666666,1.0,0.4,1.0,current_period
2026-04-22,5,2,0,1,3,4,2,16,17,5720.389999999999,2.0,2.0,2860.1949999999997,0.4,0.0,,0.6,0.4,4.0,current_period
2026-04-23,4,4,3,3,2,3,4,12,23,22401.02,7.0,7.0,3200.1457142857143,1.0,0.75,1.0,0.5,1.0,1.0,current_period
2026-04-24,12,6,6,3,7,6,7,29,47,10310.26,4.0,4.0,2577.565,0.5,1.0,0.5,0.5833333333333334,0.5833333333333334,2.0,current_period
2026-04-25,5,9,4,5,4,0,1,20,28,437.18,1.0,1.0,437.18,1.8,0.4444444444444444,1.25,0.8,0.2,0.0,current_period
2026-04-26,5,3,3,2,2,2,1,11,18,8864.53,4.0,4.0,2216.1325,0.6,1.0,0.6666666666666666,0.4,0.2,1.0,current_period
2026-04-27,7,4,3,8,8,1,0,24,31,17521.32,5.0,5.0,3504.264,0.5714285714285714,0.75,2.6666666666666665,1.1428571428571428,0.0,0.125,current_period
2026-04-28,10,7,5,0,6,5,2,28,35,15432.769999999999,6.0,6.0,2572.128333333333,0.7,0.7142857142857143,0.0,0.6,0.2,,current_period
2026-05-01,8,8,4,2,7,3,1,24,33,9441.51,4.0,4.0,2360.3775,1.0,0.5,0.5,0.875,0.125,1.5,current_period
2026-05-02,10,6,2,1,1,6,1,23,27,5222.7300000000005,2.0,2.0,2611.3650000000002,0.6,0.3333333333333333,0.5,0.1,0.1,6.0,current_period
2026-05-03,7,6,5,8,3,3,5,26,37,618.43,1.0,1.0,618.43,0.8571428571428571,0.8333333333333334,1.6,0.42857142857142855,0.7142857142857143,0.375,current_period
2026-05-04,3,5,5,3,4,3,3,23,26,10277.9,4.0,4.0,2569.475,1.6666666666666667,1.0,0.6,1.3333333333333333,1.0,1.0,current_period
2026-05-05,9,6,8,5,4,3,2,23,37,8709.11,4.0,4.0,2177.2775,0.6666666666666666,1.3333333333333333,0.625,0.4444444444444444,0.2222222222222222,0.6,current_period
2026-05-06,8,9,6,4,7,1,2,25,37,9722.31,3.0,3.0,3240.77,1.125,0.6666666666666666,0.6666666666666666,0.875,0.25,0.25,current_period
2026-05-07,13,6,4,4,4,3,5,26,39,6077.41,2.0,2.0,3038.705,0.46153846153846156,0.6666666666666666,1.0,0.3076923076923077,0.38461538461538464,0.75,current_period
2026-05-08,9,10,8,7,8,2,1,23,45,5210.15,2.0,2.0,2605.075,1.1111111111111112,0.8,0.875,0.8888888888888888,0.1111111111111111,0.2857142857142857,current_period
2026-05-09,5,4,3,2,2,6,2,21,24,5910.9,2.0,2.0,2955.45,0.8,0.75,0.6666666666666666,0.4,0.4,3.0,current_period
2026-05-10,4,2,2,3,3,3,2,14,19,8897.25,3.0,3.0,2965.75,0.5,1.0,1.5,0.75,0.5,1.0,current_period
2026-05-11,14,9,6,7,6,3,4,37,49,2679.85,1.0,1.0,2679.85,0.6428571428571429,0.6666666666666666,1.1666666666666667,0.42857142857142855,0.2857142857142857,0.42857142857142855,current_period
2026-05-12,9,6,3,1,3,3,1,20,26,2875.57,1.0,1.0,2875.57,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.1111111111111111,3.0,current_period
2026-05-13,11,9,2,1,3,6,0,25,32,12478.92,3.0,3.0,4159.64,0.8181818181818182,0.2222222222222222,0.5,0.2727272727272727,0.0,6.0,current_period
2026-05-14,8,6,3,3,1,3,1,18,25,12017.95,4.0,4.0,3004.4875,0.75,0.5,1.0,0.125,0.125,1.0,current_period
2026-05-15,3,6,0,0,3,2,1,13,15,25223.69,7.0,7.0,3603.3842857142854,2.0,0.0,,1.0,0.3333333333333333,,current_period
2026-05-16,6,5,3,4,4,6,0,18,28,3642.27,1.0,1.0,3642.27,0.8333333333333334,0.6,1.3333333333333333,0.6666666666666666,0.0,1.5,current_period
2026-05-17,7,4,4,4,6,1,2,21,28,5550.13,4.0,4.0,1387.5325,0.5714285714285714,1.0,1.0,0.8571428571428571,0.2857142857142857,0.25,current_period
2026-05-18,8,4,0,3,2,1,1,15,19,5164.37,2.0,2.0,2582.185,0.5,0.0,,0.25,0.125,0.3333333333333333,current_period
2026-05-19,4,4,3,3,5,5,5,23,29,2340.6400000000003,2.0,2.0,1170.3200000000002,1.0,0.75,1.0,1.25,1.25,1.6666666666666667,current_period
2026-05-20,5,4,3,4,4,3,7,23,30,11109.45,5.0,4.0,2221.8900000000003,0.8,0.75,1.3333333333333333,0.8,1.4,0.75,current_period
2026-05-21,7,7,5,2,7,5,0,19,33,10228.43,3.0,3.0,3409.476666666667,1.0,0.7142857142857143,0.4,1.0,0.0,2.5,current_period
2026-05-22,8,6,8,3,4,2,4,25,35,4882.92,1.0,1.0,4882.92,0.75,1.3333333333333333,0.375,0.5,0.5,0.6666666666666666,current_period
2026-05-23,8,8,7,4,6,3,1,21,37,13941.02,6.0,6.0,2323.5033333333336,1.0,0.875,0.5714285714285714,0.75,0.125,0.75,current_period
2026-05-24,11,4,2,2,8,5,1,26,33,11546.41,4.0,4.0,2886.6025,0.36363636363636365,0.5,1.0,0.7272727272727273,0.09090909090909091,2.5,current_period
2026-05-25,7,8,1,1,4,5,3,23,29,6617.59,2.0,2.0,3308.795,1.1428571428571428,0.125,1.0,0.5714285714285714,0.42857142857142855,5.0,current_period
2026-05-26,5,6,5,2,5,1,1,18,25,14759.119999999999,4.0,4.0,3689.7799999999997,1.2,0.8333333333333334,0.4,1.0,0.2,0.5,current_period
2026-05-27,10,3,0,2,3,4,1,22,23,6740.39,3.0,3.0,2246.7966666666666,0.3,0.0,,0.3,0.1,2.0,current_period
2026-05-28,8,9,4,3,4,6,1,22,35,8908.95,2.0,2.0,4454.475,1.125,0.4444444444444444,0.75,0.5,0.125,2.0,current_period
2026-06-01,8,10,6,5,5,3,3,25,40,14259.230000000001,5.0,5.0,2851.8460000000005,1.25,0.6,0.8333333333333334,0.625,0.375,0.6,current_period
2026-06-02,14,7,3,2,3,2,4,22,35,14682.79,6.0,6.0,2447.1316666666667,0.5,0.42857142857142855,0.6666666666666666,0.21428571428571427,0.2857142857142857,1.0,current_period
2026-06-03,13,9,2,6,4,3,2,27,39,6935.21,2.0,2.0,3467.605,0.6923076923076923,0.2222222222222222,3.0,0.3076923076923077,0.15384615384615385,0.5,current_period
2026-06-04,4,5,5,3,1,5,5,24,28,6561.169999999999,3.0,3.0,2187.0566666666664,1.25,1.0,0.6,0.25,1.25,1.6666666666666667,current_period
2026-06-05,5,4,4,5,3,2,4,24,27,4611.759999999999,3.0,3.0,1537.253333333333,0.8,1.0,1.25,0.6,0.8,0.4,current_period
2026-06-06,12,7,1,4,3,7,2,31,36,6586.26,3.0,3.0,2195.42,0.5833333333333334,0.14285714285714285,4.0,0.25,0.16666666666666666,1.75,current_period
2026-06-07,10,7,7,2,8,4,3,27,41,5593.51,3.0,3.0,1864.5033333333333,0.7,1.0,0.2857142857142857,0.8,0.3,2.0,current_period
2026-06-08,6,3,3,0,4,2,4,18,22,9925.77,8.0,8.0,1240.72125,0.5,1.0,0.0,0.6666666666666666,0.6666666666666666,,current_period
2026-06-09,7,3,3,1,5,2,3,22,24,3274.64,2.0,2.0,1637.32,0.42857142857142855,1.0,0.3333333333333333,0.7142857142857143,0.42857142857142855,2.0,current_period
2026-06-10,7,5,4,4,5,3,2,20,30,11344.25,4.0,4.0,2836.0625,0.7142857142857143,0.8,1.0,0.7142857142857143,0.2857142857142857,0.75,current_period
2026-06-11,8,3,1,1,1,1,4,16,19,12874.69,3.0,3.0,4291.5633333333335,0.375,0.3333333333333333,1.0,0.125,0.5,1.0,current_period
2026-06-12,6,5,6,3,4,2,3,23,29,13111.05,4.0,4.0,3277.7625,0.8333333333333334,1.2,0.5,0.6666666666666666,0.5,0.6666666666666666,current_period
2026-06-13,5,5,4,3,4,2,2,19,25,837.6800000000001,2.0,2.0,418.84000000000003,1.0,0.8,0.75,0.8,0.4,0.6666666666666666,current_period
2026-06-14,5,4,2,2,4,2,5,20,24,12153.48,4.0,4.0,3038.37,0.8,0.5,1.0,0.8,1.0,1.0,current_period
