global_product_id,product_name,category,current_period,previous_period,gmv_delta,contribution_pct
P-DOUYIN-310063,华为 电子产品 80,运动户外,66.14,0.0,66.14,0.00040066386379657913
P-DOUYIN-343655,Apple 电子产品 80,食品饮料,949.5,890.47,59.02999999999997,0.00035759280132918134
P-DOUYIN-846808,小米 运动户外 59,图书文具,1362.84,1310.84,52.0,0.0003150063640372258
P-TAOBAO-517761,ZARA 运动户外 6,母婴用品,3099.84,3048.2799999999997,51.5600000000004,0.0003123409255722979
P-JD-396320,小米 运动户外 88,服装鞋帽,396.5,345.29,51.20999999999998,0.0003102206904297371
P-JD-226184,格力 母婴用品 36,服装鞋帽,470.74,433.79999999999995,36.940000000000055,0.00022377567476029113
P-JD-929851,小米 服装鞋帽 51,母婴用品,586.4,562.78,23.620000000000005,0.00014308558304921683
P-DOUYIN-155288,耐克 家居用品 55,食品饮料,2088.02,2067.18,20.840000000000146,0.00012624485820261216
P-DOUYIN-601354,三星 美妆个护 66,母婴用品,231.88,211.58,20.299999999999983,0.00012297363826837843
P-TAOBAO-991655,华为 家居用品 83,家居用品,3598.97,3585.02,13.949999999999818,8.450651496767775e-05
P-DOUYIN-892044,格力 母婴用品 10,家居用品,761.0,750.11,10.889999999999986,6.596960200702663e-05
P-DOUYIN-397650,优衣库 图书文具 91,电子产品,634.28,635.38,-1.1000000000000227,-6.663596162326068e-06
P-DOUYIN-399646,三星 服装鞋帽 38,母婴用品,293.14,300.24,-7.100000000000023,-4.301048432046751e-05
P-JD-192651,ZARA 服装鞋帽 24,食品饮料,1009.12,1017.32,-8.200000000000045,-4.967408048279358e-05
P-DOUYIN-945136,阿迪达斯 母婴用品 78,美妆个护,0.0,15.48,-15.48,-9.377497144800492e-05
P-TAOBAO-703937,Apple 运动户外 69,家居用品,954.98,970.93,-15.949999999999932,-9.662214435372559e-05
P-DOUYIN-307408,三星 食品饮料 3,母婴用品,997.55,1014.54,-16.99000000000001,-0.00010292227163447056
P-DOUYIN-610278,格力 运动户外 4,电子产品,1843.63,1863.09,-19.45999999999981,-0.00011788507392623758
P-DOUYIN-391229,华为 图书文具 89,母婴用品,1733.63,1758.22,-24.589999999999918,-0.00014896166330144917
P-TAOBAO-985840,海尔 运动户外 79,电子产品,222.88,248.3,-25.420000000000016,-0.00015398964949665933
P-JD-625474,耐克 服装鞋帽 41,运动户外,2650.25,2676.26,-26.01000000000022,-0.00015756376016554447
P-JD-771937,优衣库 美妆个护 33,运动户外,501.58,530.15,-28.569999999999993,-0.00017307176577968344
P-DOUYIN-393479,耐克 服装鞋帽 91,服装鞋帽,1054.97,1083.55,-28.579999999999927,-0.00017313234392661329
P-JD-540776,三星 运动户外 27,电子产品,1068.75,1100.41,-31.660000000000082,-0.00019179041318112682
P-DOUYIN-143882,Apple 图书文具 23,图书文具,717.41,749.5799999999999,-32.16999999999996,-0.0001948798986745681
P-TAOBAO-791184,海尔 图书文具 51,服装鞋帽,678.68,714.57,-35.8900000000001,-0.00021741496933261664
P-TAOBAO-713031,优衣库 运动户外 39,母婴用品,1797.88,1837.7,-39.819999999999936,-0.0002412221810761983
P-TAOBAO-497791,华为 食品饮料 55,图书文具,467.43,508.93,-41.5,-0.0002513993097604783
P-JD-639048,阿迪达斯 电子产品 43,服装鞋帽,0.0,44.61,-44.61,-0.0002702391134557816
P-JD-312939,三星 食品饮料 81,电子产品,0.0,45.87,-45.87,-0.0002778719599689913
P-JD-273267,阿迪达斯 运动户外 50,美妆个护,482.72,529.5600000000001,-46.84000000000003,-0.00028374804022122436
P-TAOBAO-256753,ZARA 图书文具 100,美妆个护,1992.49,2041.02,-48.52999999999997,-0.00029398574705243383
P-DOUYIN-581195,小米 图书文具 98,运动户外,0.0,51.84,-51.84,-0.00031403711368634205
P-TAOBAO-380758,格力 美妆个护 9,电子产品,2306.42,2361.5099999999998,-55.08999999999969,-0.0003337250114386668
P-DOUYIN-934051,Apple 家居用品 22,母婴用品,0.0,55.35,-55.35,-0.0003353000432588548
P-JD-827646,格力 母婴用品 76,图书文具,0.0,57.74,-57.74,-0.00034977822037518113
P-DOUYIN-951347,华为 电子产品 100,美妆个护,0.0,57.82,-57.82,-0.000350262845550623
P-TAOBAO-956362,耐克 图书文具 67,美妆个护,616.38,678.82,-62.440000000000055,-0.00037824994943239223
P-DOUYIN-949457,小米 美妆个护 93,电子产品,0.0,65.27,-65.27,-0.0003953935650136486
P-DOUYIN-228426,海尔 图书文具 47,美妆个护,0.0,65.9,-65.9,-0.00039920998827025353
P-JD-424502,小米 美妆个护 85,家居用品,194.87,263.13,-68.25999999999999,-0.00041350643094578904
P-DOUYIN-527944,华为 运动户外 51,服装鞋帽,873.4100000000001,943.82,-70.40999999999997,-0.0004265307325357896
P-JD-783830,小米 美妆个护 94,母婴用品,0.0,71.56,-71.56,-0.0004334972194327669
P-TAOBAO-578223,格力 服装鞋帽 42,运动户外,3088.64,3162.92,-74.2800000000002,-0.0004499744753977922
P-DOUYIN-637117,海尔 母婴用品 17,家居用品,0.0,74.47,-74.47,-0.0004511254601894655
P-DOUYIN-457712,阿迪达斯 电子产品 6,母婴用品,1156.9499999999998,1231.43,-74.48000000000025,-0.0004511860383363972
P-TAOBAO-285913,海尔 母婴用品 58,食品饮料,974.18,1049.98,-75.80000000000007,-0.0004591823537311873
P-JD-991240,ZARA 运动户外 92,图书文具,1971.57,2047.4499999999998,-75.87999999999988,-0.000459666978906628
P-TAOBAO-156498,Apple 家居用品 21,美妆个护,0.0,78.46,-78.46,-0.00047529614081462954
P-TAOBAO-679147,阿迪达斯 服装鞋帽 75,服装鞋帽,1355.71,1435.57,-79.8599999999999,-0.00048377708138486197
P-DOUYIN-807328,Apple 服装鞋帽 94,图书文具,712.91,792.88,-79.97000000000003,-0.0004844434410010953
P-DOUYIN-513089,耐克 电子产品 100,电子产品,0.0,82.53,-82.53,-0.0004999514466152355
P-TAOBAO-729396,耐克 食品饮料 65,电子产品,0.0,85.67,-85.67,-0.0005189729847513296
P-JD-330226,阿迪达斯 美妆个护 83,家居用品,0.0,90.92,-90.92,-0.0005507765118897033
P-DOUYIN-699725,优衣库 图书文具 48,服装鞋帽,1633.65,1724.6,-90.94999999999982,-0.0005509582463304929
P-JD-899658,华为 图书文具 4,美妆个护,0.0,94.72,-94.72,-0.0005737962077231928
P-TAOBAO-786646,Apple 母婴用品 59,电子产品,1215.22,1310.94,-95.72000000000003,-0.0005798540224162167
P-DOUYIN-326451,小米 美妆个护 32,图书文具,0.0,96.99,-96.99,-0.0005875474470763563
P-DOUYIN-393581,阿迪达斯 食品饮料 39,母婴用品,0.0,101.34,-101.34,-0.0006138989409910089
P-DOUYIN-278184,三星 电子产品 100,食品饮料,901.71,1004.18,-102.46999999999991,-0.000620744271594125
P-TAOBAO-542761,阿迪达斯 家居用品 55,电子产品,4350.95,4454.48,-103.52999999999975,-0.000627165555168729
P-JD-924276,耐克 家居用品 41,图书文具,1572.01,1678.45,-106.44000000000005,-0.0006447937959254295
P-JD-272095,ZARA 运动户外 24,食品饮料,3135.76,3243.7200000000003,-107.96000000000004,-0.0006540016742588252
P-JD-850266,格力 图书文具 43,服装鞋帽,413.0,526.78,-113.77999999999997,-0.000689258155772222
P-JD-280875,华为 服装鞋帽 10,食品饮料,188.82,304.15,-115.32999999999998,-0.0006986477685464086
P-DOUYIN-352708,优衣库 服装鞋帽 67,家居用品,1433.25,1548.97,-115.72000000000003,-0.0007010103162766881
P-TAOBAO-694315,Apple 母婴用品 66,美妆个护,0.0,119.43,-119.43,-0.0007234848087878054
P-TAOBAO-189289,Apple 食品饮料 39,母婴用品,0.0,120.51,-120.51,-0.0007300272486562709
P-TAOBAO-998964,Apple 电子产品 75,家居用品,0.0,125.79,-125.79,-0.0007620125102354353
P-JD-322114,华为 母婴用品 34,家居用品,0.0,127.57,-127.57,-0.0007727954203890172
P-JD-453634,格力 服装鞋帽 34,图书文具,143.2,274.6,-131.40000000000003,-0.0007959968506632977
P-TAOBAO-561911,耐克 服装鞋帽 49,食品饮料,0.0,136.26,-136.26,-0.0008254378300713921
P-DOUYIN-135138,小米 图书文具 63,服装鞋帽,0.0,138.1,-138.1,-0.0008365842091065554
P-DOUYIN-720607,格力 图书文具 37,美妆个护,0.0,138.4,-138.4,-0.0008384015535144626
P-TAOBAO-329795,Apple 服装鞋帽 96,食品饮料,0.0,138.72,-138.72,-0.0008403400542162301
P-DOUYIN-719005,海尔 服装鞋帽 87,图书文具,309.88,451.75,-141.87,-0.0008594221704992543
P-DOUYIN-995250,阿迪达斯 电子产品 99,运动户外,0.0,143.95,-143.95,-0.0008720224250607433
P-JD-199812,格力 食品饮料 24,美妆个护,939.04,1083.82,-144.77999999999997,-0.0008770504112559528
P-JD-170608,耐克 家居用品 80,美妆个护,0.0,145.68,-145.68,-0.0008825024444796742
P-DOUYIN-408020,格力 运动户外 2,运动户外,0.0,149.55,-149.55,-0.0009059461873416755
P-JD-581818,ZARA 母婴用品 38,母婴用品,0.0,150.09,-150.09,-0.0009092174072759081
P-DOUYIN-164384,阿迪达斯 母婴用品 79,电子产品,0.0,156.22,-156.22,-0.0009463518113441426
P-TAOBAO-357784,Apple 电子产品 93,母婴用品,565.25,722.18,-156.92999999999995,-0.000950652859776189
P-JD-846294,优衣库 运动户外 29,食品饮料,0.0,160.22,-160.22,-0.0009705830701162369
P-TAOBAO-717967,小米 运动户外 77,图书文具,2051.66,2213.23,-161.57000000000016,-0.0009787611199518198
P-DOUYIN-447134,优衣库 电子产品 71,图书文具,2389.14,2551.25,-162.11000000000013,-0.0009820323398860523
P-TAOBAO-339621,耐克 食品饮料 49,运动户外,1575.1699999999998,1738.3000000000002,-163.13000000000034,-0.0009882113108729375
P-JD-506444,耐克 服装鞋帽 29,家居用品,0.0,163.3,-163.3,-0.0009892411393707496
P-TAOBAO-726393,华为 电子产品 33,食品饮料,0.0,164.96,-164.96,-0.0009992971117611688
P-TAOBAO-161904,海尔 电子产品 73,家居用品,1605.01,1771.62,-166.6099999999999,-0.001009292506004657
P-TAOBAO-144086,小米 电子产品 54,图书文具,0.0,167.02,-167.02,-0.0010117762100287973
P-DOUYIN-793334,阿迪达斯 服装鞋帽 72,电子产品,0.0,169.4,-169.4,-0.0010261938089981934
P-JD-665399,ZARA 服装鞋帽 59,运动户外,2225.62,2396.05,-170.4300000000003,-0.0010324333581320094
P-TAOBAO-648246,华为 电子产品 93,母婴用品,191.5,363.15,-171.64999999999998,-0.0010398238920574963
P-JD-589574,Apple 母婴用品 26,服装鞋帽,475.44,649.45,-174.01000000000005,-0.0010541203347330323
P-JD-820997,华为 运动户外 27,服装鞋帽,1757.12,1934.45,-177.33000000000015,-0.0010742322795138713
P-DOUYIN-198741,阿迪达斯 服装鞋帽 100,服装鞋帽,0.0,178.85,-178.85,-0.001083440157847266
P-JD-797181,阿迪达斯 食品饮料 86,母婴用品,0.0,183.62,-183.62,-0.0011123359339329886
P-TAOBAO-585212,格力 母婴用品 71,美妆个护,1706.36,1890.54,-184.18000000000006,-0.0011157283101610822
P-TAOBAO-735688,Apple 家居用品 52,服装鞋帽,0.0,187.14,-187.14,-0.0011336594416524314
P-TAOBAO-817924,ZARA 电子产品 53,食品饮料,2407.51,2595.21,-187.69999999999982,-0.0011370518178805235
P-JD-858738,ZARA 电子产品 34,美妆个护,0.0,196.33,-196.33,-0.0011893307586813182
P-TAOBAO-219587,阿迪达斯 家居用品 75,母婴用品,1011.46,1207.85,-196.38999999999987,-0.001189694227562899
P-DOUYIN-412875,ZARA 美妆个护 31,服装鞋帽,0.0,199.48,-199.48,-0.0012084128749643424
P-DOUYIN-822572,ZARA 家居用品 97,家居用品,789.62,990.59,-200.97000000000003,-0.0012174390188569478
P-DOUYIN-919460,小米 图书文具 66,电子产品,0.0,203.92,-203.92,-0.001235309572201367
P-TAOBAO-923011,耐克 图书文具 63,美妆个护,0.0,208.93,-208.93,-0.0012656592238134152
P-JD-925790,ZARA 图书文具 72,食品饮料,1504.47,1715.21,-210.74,-0.001276623868407788
P-TAOBAO-372681,小米 美妆个护 69,母婴用品,1685.68,1901.3200000000002,-215.6400000000001,-0.001306307160403604
P-JD-129218,华为 家居用品 85,家居用品,0.0,215.76,-215.76,-0.001307034098166766
P-DOUYIN-620053,Apple 电子产品 35,食品饮料,996.01,1212.87,-216.8599999999999,-0.0013136976943290916
P-DOUYIN-793794,三星 运动户外 80,家居用品,1029.5700000000002,1246.56,-216.98999999999978,-0.001314485210239184
P-JD-398845,海尔 食品饮料 91,服装鞋帽,1341.6799999999998,1559.71,-218.0300000000002,-0.001320785337519931
P-JD-888570,Apple 电子产品 76,家居用品,0.0,220.4,-220.4,-0.0013351423583423956
P-DOUYIN-953747,华为 运动户外 24,图书文具,0.0,221.96,-221.96,-0.0013445925492635124
P-TAOBAO-723483,格力 图书文具 22,母婴用品,0.0,228.36,-228.36,-0.0013833625632988632
P-TAOBAO-599304,Apple 家居用品 28,图书文具,1108.06,1339.22,-231.16000000000008,-0.0014003244444393296
P-TAOBAO-291803,三星 母婴用品 92,母婴用品,0.0,231.31,-231.31,-0.0014012331166432827
P-TAOBAO-300600,三星 服装鞋帽 100,图书文具,0.0,232.18,-232.18,-0.0014065034154262133
P-DOUYIN-752388,耐克 食品饮料 45,家居用品,0.0,232.67,-232.67,-0.0014094717446257946
P-DOUYIN-617220,耐克 图书文具 88,图书文具,33.49,266.51,-233.01999999999998,-0.001411591979768353
P-DOUYIN-436609,阿迪达斯 食品饮料 34,电子产品,0.0,237.68,-237.68,-0.0014398213962378429
P-JD-785326,ZARA 家居用品 52,家居用品,1663.42,1902.62,-239.19999999999982,-0.0014490292745712376
P-TAOBAO-265922,华为 食品饮料 37,美妆个护,0.0,239.79,-239.79,-0.0014526033852401226
P-TAOBAO-177190,Apple 食品饮料 60,母婴用品,1339.56,1580.46,-240.9000000000001,-0.0014593275595493793
P-DOUYIN-351164,Apple 美妆个护 13,运动户外,0.0,243.92,-243.92,-0.00147762215992231
P-TAOBAO-719015,优衣库 电子产品 13,美妆个护,2026.55,2270.89,-244.33999999999992,-0.0014801664420933795
P-JD-684543,海尔 图书文具 98,食品饮料,0.0,245.22,-245.22,-0.0014854973190232407
P-JD-477961,格力 运动户外 2,图书文具,4258.5,4503.87,-245.3699999999999,-0.0014864059912271935
P-TAOBAO-421796,耐克 母婴用品 22,图书文具,0.0,251.43,-251.43,-0.0015231163482669172
P-JD-275960,Apple 食品饮料 27,图书文具,0.0,251.82,-251.82,-0.0015254788959971962
P-TAOBAO-784054,华为 食品饮料 80,家居用品,1205.12,1458.95,-253.83000000000015,-0.0015376551035301746
P-JD-240679,华为 运动户外 90,美妆个护,4204.02,4458.49,-254.46999999999935,-0.0015415321049337047
P-JD-662608,Apple 食品饮料 83,图书文具,303.9,560.34,-256.44000000000005,-0.0015534659998789654
P-JD-373051,小米 运动户外 3,家居用品,0.0,260.42,-260.42,-0.0015775761023571991
P-TAOBAO-639650,Apple 食品饮料 29,母婴用品,0.0,269.63,-269.63,-0.001633368575679946
P-JD-826999,ZARA 美妆个护 49,电子产品,1612.76,1882.58,-269.81999999999994,-0.0016345195604716201
P-TAOBAO-551911,三星 图书文具 10,服装鞋帽,245.7,518.51,-272.81,-0.001652632426403761
P-JD-742967,ZARA 食品饮料 63,运动户外,543.32,823.7,-280.38,-0.0016984900836299495
P-TAOBAO-849572,阿迪达斯 图书文具 24,电子产品,1025.01,1306.0,-280.99,-0.001702185350592694
P-TAOBAO-980861,ZARA 母婴用品 64,家居用品,595.03,882.69,-287.6600000000001,-0.0017425909745951615
P-TAOBAO-855941,ZARA 图书文具 56,食品饮料,2299.7,2590.05,-290.35000000000036,-0.0017588864961193967
P-TAOBAO-634499,海尔 母婴用品 85,家居用品,149.87,440.49,-290.62,-0.001760522106086511
P-TAOBAO-642302,小米 食品饮料 17,电子产品,1309.16,1600.47,-291.30999999999995,-0.0017647019982246967
P-JD-724857,阿迪达斯 家居用品 17,电子产品,0.0,294.23,-294.23,-0.0017823908171283262
P-TAOBAO-824031,ZARA 食品饮料 80,美妆个护,0.0,294.86,-294.86,-0.0017862072403849309
P-JD-392917,华为 服装鞋帽 99,家居用品,0.0,296.32,-296.32,-0.0017950516498367452
P-DOUYIN-182938,海尔 运动户外 86,母婴用品,2665.21,2966.24,-301.02999999999975,-0.0018235839570408848
P-TAOBAO-568011,三星 运动户外 33,食品饮料,2308.59,2619.19,-310.5999999999999,-0.0018815572436531214
P-DOUYIN-106213,华为 母婴用品 54,电子产品,688.48,999.23,-310.75,-0.0018824659158570753
P-JD-574732,优衣库 母婴用品 76,运动户外,0.0,312.58,-312.58,-0.0018935517167453085
P-DOUYIN-638314,格力 服装鞋帽 6,美妆个护,0.0,313.49,-313.49,-0.00189906432811596
P-TAOBAO-941775,海尔 服装鞋帽 43,美妆个护,425.49,744.0,-318.51,-0.0019294745578749383
P-JD-462755,海尔 食品饮料 73,美妆个护,111.54,430.92,-319.38,-0.0019347448566578687
P-DOUYIN-125486,ZARA 食品饮料 77,电子产品,105.6,427.59,-321.99,-0.0019505557530066604
P-JD-605128,格力 食品饮料 32,家居用品,0.0,322.59,-322.59,-0.001954190441822474
P-TAOBAO-852876,三星 图书文具 57,母婴用品,2619.86,2944.82,-324.96000000000004,-0.0019685474626449408
P-DOUYIN-230504,阿迪达斯 母婴用品 7,运动户外,0.0,326.01,-326.01,-0.001974908168072615
P-TAOBAO-556872,格力 服装鞋帽 70,美妆个护,1080.36,1407.04,-326.68000000000006,-0.0019789669039169413
P-DOUYIN-824857,小米 运动户外 3,母婴用品,0.0,327.15,-327.15,-0.001981814076822662
P-DOUYIN-586208,优衣库 图书文具 86,图书文具,1555.59,1886.72,-331.1300000000001,-0.0020059241793008967
P-JD-644866,优衣库 美妆个护 35,美妆个护,1890.1100000000001,2222.5,-332.3899999999999,-0.0020135570258141048
P-DOUYIN-929293,海尔 图书文具 31,美妆个护,3705.3,4038.06,-332.75999999999976,-0.002015798417250523
P-TAOBAO-299548,华为 电子产品 45,运动户外,2142.0299999999997,2477.55,-335.52000000000044,-0.002032517985803272
P-TAOBAO-921894,阿迪达斯 家居用品 18,食品饮料,2106.65,2444.73,-338.0799999999999,-0.0020480259914174093
P-JD-975054,ZARA 母婴用品 86,运动户外,0.0,343.98,-343.98,-0.002083767098106249
P-TAOBAO-630808,三星 食品饮料 88,食品饮料,0.0,347.98,-347.98,-0.002107998356878343
P-DOUYIN-439279,三星 家居用品 37,美妆个护,2284.77,2633.69,-348.9200000000001,-0.0021136927026897856
P-DOUYIN-669808,华为 电子产品 22,母婴用品,365.81,719.92,-354.10999999999996,-0.002145132760946577
P-JD-953330,阿迪达斯 家居用品 86,家居用品,1279.32,1634.73,-355.4100000000001,-0.002153007920047509
P-TAOBAO-494476,格力 运动户外 32,食品饮料,1449.69,1807.3700000000001,-357.68000000000006,-0.0021667591594006722
P-JD-480121,Apple 母婴用品 37,食品饮料,552.51,917.77,-365.26,-0.00221267739477379
P-DOUYIN-321761,优衣库 美妆个护 94,家居用品,0.0,367.35,-367.35,-0.0022253382274822096
P-TAOBAO-675468,耐克 母婴用品 71,母婴用品,1356.69,1725.9299999999998,-369.2399999999998,-0.002236787497252023
P-DOUYIN-807813,阿迪达斯 食品饮料 81,美妆个护,1682.88,2054.3,-371.4200000000001,-0.002249993533282816
P-JD-531165,Apple 图书文具 78,家居用品,0.0,373.96,-373.96,-0.0022653803826030955
P-TAOBAO-549776,华为 图书文具 56,电子产品,1340.23,1715.3,-375.06999999999994,-0.0022721045569123514
P-TAOBAO-685944,耐克 母婴用品 52,美妆个护,1642.17,2019.58,-377.40999999999985,-0.0022862798432940258
P-DOUYIN-900546,三星 运动户外 45,家居用品,0.0,379.72,-379.72,-0.0023002733952349115
P-TAOBAO-110224,Apple 服装鞋帽 94,运动户外,628.16,1012.12,-383.96000000000004,-0.0023259585295333316
P-TAOBAO-989554,优衣库 图书文具 40,家居用品,0.0,384.53,-384.53,-0.0023294114839083543
P-JD-190083,ZARA 食品饮料 65,家居用品,0.0,388.05,-388.05,-0.002350734991627798
P-DOUYIN-770844,ZARA 服装鞋帽 87,运动户外,0.0,391.87,-391.87,-0.002373875843755148
P-JD-636312,优衣库 运动户外 17,电子产品,829.7,1222.35,-392.64999999999986,-0.0023786009392157055
P-TAOBAO-927661,阿迪达斯 美妆个护 38,食品饮料,3037.4700000000003,3432.76,-395.28999999999996,-0.002394593570005288
P-JD-698844,海尔 服装鞋帽 61,家居用品,0.0,398.38,-398.38,-0.002413312217406731
P-JD-652582,小米 母婴用品 91,母婴用品,1239.0,1638.54,-399.53999999999996,-0.0024203392824506385
P-JD-933246,优衣库 母婴用品 34,母婴用品,0.0,400.9,-400.9,-0.00242857791043315
P-TAOBAO-495605,华为 运动户外 42,电子产品,1123.94,1525.77,-401.8299999999999,-0.002434211678097662
P-TAOBAO-264657,三星 服装鞋帽 18,食品饮料,53.68,455.78999999999996,-402.10999999999996,-0.002435907866211709
P-JD-898660,ZARA 服装鞋帽 58,图书文具,0.0,403.79,-403.79,-0.002446084994895989
P-DOUYIN-736452,小米 运动户外 1,电子产品,0.0,407.5,-407.5,-0.002468559487407106
P-JD-515623,ZARA 母婴用品 81,服装鞋帽,0.0,408.14,-408.14,-0.002472436488810641
P-TAOBAO-564058,耐克 母婴用品 66,美妆个护,2163.77,2573.7799999999997,-410.00999999999976,-0.0024837646022865937
P-TAOBAO-137968,三星 食品饮料 7,家居用品,2068.87,2479.5299999999997,-410.65999999999985,-0.00248770218183706
P-JD-301164,耐克 美妆个护 87,美妆个护,0.0,414.14,-414.14,-0.0025087833769687827
P-JD-630674,小米 母婴用品 38,运动户外,0.0,418.11,-418.11,-0.0025328329013000863
P-DOUYIN-356518,耐克 电子产品 34,图书文具,0.0,418.84,-418.84,-0.0025372551060259935
P-TAOBAO-757138,三星 电子产品 28,运动户外,0.0,419.44,-419.44,-0.0025408897948418076
P-TAOBAO-831749,海尔 美妆个护 91,运动户外,0.0,420.06,-420.06,-0.0025446456399514823
P-DOUYIN-634455,三星 美妆个护 53,美妆个护,936.77,1356.94,-420.1700000000001,-0.0025453119995677152
P-TAOBAO-952871,小米 美妆个护 65,图书文具,0.0,420.46,-420.46,-0.0025470687658286917
P-DOUYIN-180363,格力 食品饮料 20,美妆个护,0.0,421.73,-421.73,-0.0025547621904888317
P-JD-712028,耐克 服装鞋帽 78,美妆个护,1103.69,1530.18,-426.49,-0.002583597388427624
P-DOUYIN-397581,耐克 美妆个护 53,运动户外,0.0,427.26,-427.26,-0.002588261905741252
P-DOUYIN-127874,ZARA 运动户外 80,图书文具,839.2,1267.0900000000001,-427.8900000000001,-0.0025920783289978574
P-TAOBAO-312020,三星 家居用品 53,食品饮料,1869.85,2297.97,-428.1199999999999,-0.0025934716263772517
P-DOUYIN-540573,优衣库 运动户外 5,服装鞋帽,0.0,438.16,-438.16,-0.002654292085895209
P-TAOBAO-487478,小米 母婴用品 31,图书文具,0.0,440.33,-440.33,-0.00266743754377907
P-DOUYIN-962628,Apple 运动户外 87,母婴用品,1181.19,1623.4,-442.21000000000004,-0.0026788262354019545
P-DOUYIN-985863,Apple 家居用品 8,电子产品,2029.7,2473.89,-444.1899999999998,-0.00269082070849414
P-TAOBAO-107365,ZARA 电子产品 72,服装鞋帽,1385.47,1831.53,-446.05999999999995,-0.002702148821970095
P-TAOBAO-356669,耐克 图书文具 1,食品饮料,0.0,446.56,-446.56,-0.002705177729316607
P-DOUYIN-665794,三星 食品饮料 47,母婴用品,0.0,446.85,-446.85,-0.002706934495577584
P-TAOBAO-100889,三星 美妆个护 71,母婴用品,0.0,447.55,-447.55,-0.0027111749658627004
P-DOUYIN-872259,海尔 服装鞋帽 70,食品饮料,490.18,938.12,-447.94,-0.0027135375135929796
P-JD-109398,华为 图书文具 45,电子产品,0.0,449.39,-449.39,-0.0027223213448978635
P-JD-292264,阿迪达斯 电子产品 79,美妆个护,895.62,1346.88,-451.2600000000001,-0.0027336494583738184
P-JD-475900,耐克 食品饮料 22,运动户外,0.0,452.08,-452.08,-0.002738616866422097
P-JD-704861,ZARA 图书文具 90,运动户外,0.0,458.3,-458.3,-0.0027762964738127036
P-JD-978953,Apple 家居用品 86,母婴用品,0.0,463.35,-463.35,-0.0028068884380124727
P-DOUYIN-182789,Apple 食品饮料 54,家居用品,1448.31,1912.76,-464.45000000000005,-0.002813552034174799
P-TAOBAO-668441,海尔 母婴用品 44,美妆个护,621.77,1088.71,-466.94000000000005,-0.0028286359927604276
P-TAOBAO-112777,耐克 图书文具 65,运动户外,439.63,907.1400000000001,-467.5100000000001,-0.002832088947135451
P-TAOBAO-400901,华为 母婴用品 4,家居用品,0.0,468.33000000000004,-468.33000000000004,-0.00283705635518373
P-DOUYIN-833323,格力 美妆个护 67,食品饮料,3784.16,4260.7,-476.53999999999996,-0.0028867910138134535
P-DOUYIN-877417,耐克 服装鞋帽 39,美妆个护,0.0,476.72,-476.72,-0.002887881420458198
P-TAOBAO-477231,Apple 美妆个护 73,家居用品,554.83,1032.79,-477.9599999999999,-0.0028953931106775466
P-DOUYIN-248861,华为 家居用品 35,电子产品,2830.28,3308.9300000000003,-478.6500000000001,-0.002899573002815734
P-DOUYIN-789866,ZARA 母婴用品 25,运动户外,2676.29,3158.1,-481.80999999999995,-0.0029187156972456875
P-TAOBAO-512617,三星 家居用品 53,运动户外,0.0,483.45,-483.45,-0.0029286505133422464
P-TAOBAO-236578,海尔 食品饮料 77,母婴用品,0.0,483.94,-483.94,-0.002931618842541828
P-JD-486660,Apple 图书文具 79,电子产品,326.49,811.81,-485.31999999999994,-0.0029399786268182004
P-JD-555354,小米 美妆个护 74,电子产品,542.52,1032.16,-489.6400000000001,-0.002966148386292063
P-JD-411854,海尔 运动户外 12,母婴用品,0.0,491.23,-491.23,-0.00297578031165397
P-DOUYIN-987610,ZARA 美妆个护 16,食品饮料,265.96,757.41,-491.45,-0.002977113030886435
P-DOUYIN-589998,ZARA 电子产品 70,运动户外,467.72,961.56,-493.8399999999999,-0.002991591208002761
P-DOUYIN-704810,阿迪达斯 运动户外 85,图书文具,1668.5900000000001,2162.54,-493.9499999999998,-0.002992257567618993
P-TAOBAO-461421,优衣库 运动户外 17,母婴用品,1448.83,1945.9,-497.07000000000016,-0.003011157949461229
P-TAOBAO-812867,三星 运动户外 6,服装鞋帽,2052.37,2549.83,-497.46000000000004,-0.003013520497191507
P-TAOBAO-216699,格力 家居用品 4,电子产品,749.53,1247.74,-498.21000000000004,-0.0030180638582112747
P-JD-394473,阿迪达斯 运动户外 67,电子产品,1069.42,1571.31,-501.8899999999999,-0.0030403566162816005
P-DOUYIN-453252,三星 母婴用品 85,电子产品,0.0,502.06,-502.06,-0.003041386444779415
P-DOUYIN-562995,Apple 图书文具 70,电子产品,0.0,504.62,-504.62,-0.0030568944503935555
P-DOUYIN-476749,格力 电子产品 42,电子产品,0.0,504.68,-504.68,-0.003057257919275137
P-TAOBAO-720152,阿迪达斯 服装鞋帽 54,运动户外,115.89,622.05,-506.15999999999997,-0.0030662234850208116
P-JD-692514,优衣库 图书文具 12,母婴用品,0.0,507.66,-507.66,-0.0030753102070603475
P-TAOBAO-166816,ZARA 家居用品 19,食品饮料,2165.66,2676.82,-511.1600000000003,-0.0030965125584859316
P-DOUYIN-910199,Apple 服装鞋帽 45,服装鞋帽,0.0,511.19,-511.19,-0.0030966942929267203
P-DOUYIN-523309,阿迪达斯 母婴用品 17,图书文具,962.03,1475.6399999999999,-513.6099999999999,-0.0031113542044838368
P-TAOBAO-200203,海尔 母婴用品 96,母婴用品,288.88,803.98,-515.1,-0.0031203803483764426
P-DOUYIN-896319,小米 电子产品 79,电子产品,0.0,519.95,-519.95,-0.0031497607496376073
