behavior_id,global_user_id,global_product_id,platform,session_id,behavior_type,behavior_time,duration_seconds,page_url,referrer,device_type,app_version,latitude,longitude,extra_data
79323,U-TAOBAO-316737,P-TAOBAO-162178,taobao,SES-TAOBAO-84434761,分享,2026-09-09 16:25:47,125,/product/P-TAOBAO-162178,,mobile,,0.000000,0.000000,{}
79324,U-TAOBAO-598055,P-TAOBAO-256753,taobao,SES-TAOBAO-85491208,分享,2026-11-06 23:09:44,142,/product/P-TAOBAO-256753,https://m.taobao.com,mobile,,0.000000,0.000000,{}
79325,U-TAOBAO-966664,P-TAOBAO-103640,taobao,SES-TAOBAO-13821715,评价,2025-05-26 18:52:12,25,/product/P-TAOBAO-103640,https://m.jd.com,mobile,,0.000000,0.000000,{}
79326,U-TAOBAO-966664,P-TAOBAO-692515,taobao,SES-TAOBAO-53859848,分享,2026-02-21 16:08:11,293,/product/P-TAOBAO-692515,https://m.jd.com,mobile,,0.000000,0.000000,{}
79327,U-TAOBAO-966664,P-TAOBAO-939364,taobao,SES-TAOBAO-77213389,收藏,2025-08-14 18:06:21,183,/product/P-TAOBAO-939364,,mobile,,0.000000,0.000000,{}
79328,U-TAOBAO-310563,P-TAOBAO-882522,taobao,SES-TAOBAO-60417673,分享,2025-06-17 07:58:46,239,/product/P-TAOBAO-882522,https://m.jd.com,mobile,,0.000000,0.000000,{}
79329,U-TAOBAO-316737,P-TAOBAO-798817,taobao,SES-TAOBAO-99300674,加购,2025-09-04 10:58:44,206,/product/P-TAOBAO-798817,,mobile,,0.000000,0.000000,{}
79330,U-TAOBAO-598055,P-TAOBAO-692515,taobao,SES-TAOBAO-21958554,收藏,2025-06-01 00:30:03,98,/product/P-TAOBAO-692515,https://m.taobao.com,mobile,,0.000000,0.000000,{}
79331,U-TAOBAO-147315,P-TAOBAO-181447,taobao,SES-TAOBAO-69854315,浏览,2026-11-19 09:44:18,159,/product/P-TAOBAO-181447,https://m.jd.com,mobile,,0.000000,0.000000,{}
79332,U-TAOBAO-582119,P-TAOBAO-404743,taobao,SES-TAOBAO-89854103,收藏,2025-07-01 18:13:30,176,/product/P-TAOBAO-404743,,mobile,,0.000000,0.000000,{}
79333,U-TAOBAO-382928,P-TAOBAO-256753,taobao,SES-TAOBAO-94420948,支付,2025-06-08 11:22:08,12,/product/P-TAOBAO-256753,https://m.jd.com,mobile,,0.000000,0.000000,{}
79334,U-TAOBAO-382928,P-TAOBAO-692515,taobao,SES-TAOBAO-99016537,评价,2026-10-15 17:21:14,217,/product/P-TAOBAO-692515,,mobile,,0.000000,0.000000,{}
79335,U-TAOBAO-293121,P-TAOBAO-181447,taobao,SES-TAOBAO-51824775,下单,2025-07-28 22:57:54,166,/product/P-TAOBAO-181447,https://m.jd.com,mobile,,0.000000,0.000000,{}
79336,U-TAOBAO-598055,P-TAOBAO-798817,taobao,SES-TAOBAO-10122060,下单,2025-09-08 03:08:07,112,/product/P-TAOBAO-798817,https://m.taobao.com,mobile,,0.000000,0.000000,{}
79337,U-TAOBAO-382928,P-TAOBAO-103640,taobao,SES-TAOBAO-13168424,浏览,2025-08-09 12:28:30,135,/product/P-TAOBAO-103640,https://m.jd.com,mobile,,0.000000,0.000000,{}
79338,U-TAOBAO-147315,P-TAOBAO-882522,taobao,SES-TAOBAO-55744294,分享,2025-07-08 17:33:24,226,/product/P-TAOBAO-882522,https://m.jd.com,mobile,,0.000000,0.000000,{}
79339,U-TAOBAO-544578,P-TAOBAO-882522,taobao,SES-TAOBAO-41168844,收藏,2026-06-18 09:56:17,231,/product/P-TAOBAO-882522,,mobile,,0.000000,0.000000,{}
79340,U-TAOBAO-316737,P-TAOBAO-692515,taobao,SES-TAOBAO-70492624,加购,2026-01-19 18:12:48,150,/product/P-TAOBAO-692515,https://m.jd.com,mobile,,0.000000,0.000000,{}
79341,U-TAOBAO-147315,P-TAOBAO-162178,taobao,SES-TAOBAO-26970674,下单,2025-06-06 16:02:33,89,/product/P-TAOBAO-162178,https://m.jd.com,mobile,,0.000000,0.000000,{}
79342,U-TAOBAO-316737,P-TAOBAO-381314,taobao,SES-TAOBAO-45789173,下单,2025-06-14 10:09:55,116,/product/P-TAOBAO-381314,https://m.taobao.com,mobile,,0.000000,0.000000,{}
79343,U-TAOBAO-544578,P-TAOBAO-381314,taobao,SES-TAOBAO-83561257,加购,2025-02-20 02:27:54,194,/product/P-TAOBAO-381314,,mobile,,0.000000,0.000000,{}
79344,U-TAOBAO-147315,P-TAOBAO-443061,taobao,SES-TAOBAO-38575910,评价,2026-07-15 04:50:08,130,/product/P-TAOBAO-443061,,mobile,,0.000000,0.000000,{}
79345,U-TAOBAO-772712,P-TAOBAO-884893,taobao,SES-TAOBAO-77633555,收藏,2026-12-08 19:05:45,87,/product/P-TAOBAO-884893,https://m.jd.com,mobile,,0.000000,0.000000,{}
79346,U-TAOBAO-293121,P-TAOBAO-939364,taobao,SES-TAOBAO-58304570,浏览,2025-06-05 07:34:41,74,/product/P-TAOBAO-939364,,mobile,,0.000000,0.000000,{}
79347,U-TAOBAO-382928,P-TAOBAO-387291,taobao,SES-TAOBAO-14803715,收藏,2026-03-15 15:41:21,217,/product/P-TAOBAO-387291,,mobile,,0.000000,0.000000,{}
79348,U-TAOBAO-582119,P-TAOBAO-381314,taobao,SES-TAOBAO-38056500,收藏,2026-03-02 20:10:47,279,/product/P-TAOBAO-381314,https://m.taobao.com,mobile,,0.000000,0.000000,{}
79349,U-TAOBAO-310563,P-TAOBAO-692515,taobao,SES-TAOBAO-87393571,浏览,2026-12-11 01:59:00,190,/product/P-TAOBAO-692515,https://m.taobao.com,mobile,,0.000000,0.000000,{}
79350,U-TAOBAO-598055,P-TAOBAO-443061,taobao,SES-TAOBAO-98764934,浏览,2026-02-01 23:16:41,225,/product/P-TAOBAO-443061,https://m.jd.com,mobile,,0.000000,0.000000,{}
79351,U-TAOBAO-147315,P-TAOBAO-894667,taobao,SES-TAOBAO-29855605,支付,2026-05-19 18:31:47,203,/product/P-TAOBAO-894667,,mobile,,0.000000,0.000000,{}
79352,U-TAOBAO-351674,P-TAOBAO-103640,taobao,SES-TAOBAO-84450967,下单,2025-08-28 06:19:51,171,/product/P-TAOBAO-103640,,mobile,,0.000000,0.000000,{}
79353,U-TAOBAO-974751,P-TAOBAO-884893,taobao,SES-TAOBAO-79120096,下单,2025-01-21 14:28:48,97,/product/P-TAOBAO-884893,https://m.taobao.com,mobile,,0.000000,0.000000,{}
79354,U-TAOBAO-174072,P-TAOBAO-882522,taobao,SES-TAOBAO-76247651,加购,2026-04-11 11:14:20,257,/product/P-TAOBAO-882522,,mobile,,0.000000,0.000000,{}
79355,U-TAOBAO-669609,P-TAOBAO-404743,taobao,SES-TAOBAO-83968000,分享,2025-10-20 01:53:34,60,/product/P-TAOBAO-404743,,mobile,,0.000000,0.000000,{}
79356,U-TAOBAO-433012,P-TAOBAO-387291,taobao,SES-TAOBAO-26521331,加购,2025-08-13 22:10:50,122,/product/P-TAOBAO-387291,,mobile,,0.000000,0.000000,{}
79357,U-TAOBAO-595960,P-TAOBAO-798817,taobao,SES-TAOBAO-11684889,收藏,2025-08-21 08:40:43,212,/product/P-TAOBAO-798817,https://m.jd.com,mobile,,0.000000,0.000000,{}
79358,U-TAOBAO-506328,P-TAOBAO-256753,taobao,SES-TAOBAO-91438538,支付,2026-09-13 21:15:49,82,/product/P-TAOBAO-256753,https://m.taobao.com,mobile,,0.000000,0.000000,{}
79359,U-TAOBAO-595960,P-TAOBAO-798817,taobao,SES-TAOBAO-71514613,收藏,2026-08-14 07:18:30,182,/product/P-TAOBAO-798817,https://m.jd.com,mobile,,0.000000,0.000000,{}
79360,U-TAOBAO-104739,P-TAOBAO-256753,taobao,SES-TAOBAO-58403853,下单,2025-06-04 04:36:01,163,/product/P-TAOBAO-256753,,mobile,,0.000000,0.000000,{}
79361,U-TAOBAO-510784,P-TAOBAO-882522,taobao,SES-TAOBAO-27427313,加购,2025-12-09 00:44:02,182,/product/P-TAOBAO-882522,,mobile,,0.000000,0.000000,{}
79362,U-TAOBAO-595960,P-TAOBAO-404743,taobao,SES-TAOBAO-23527382,浏览,2025-06-14 12:32:30,270,/product/P-TAOBAO-404743,https://m.taobao.com,mobile,,0.000000,0.000000,{}
79363,U-TAOBAO-582698,P-TAOBAO-162178,taobao,SES-TAOBAO-22670523,收藏,2025-09-20 15:13:29,289,/product/P-TAOBAO-162178,https://m.taobao.com,mobile,,0.000000,0.000000,{}
79364,U-TAOBAO-974751,P-TAOBAO-894667,taobao,SES-TAOBAO-90121428,浏览,2026-08-25 04:46:39,252,/product/P-TAOBAO-894667,https://m.jd.com,mobile,,0.000000,0.000000,{}
79365,U-TAOBAO-190344,P-TAOBAO-103640,taobao,SES-TAOBAO-82049710,评价,2025-01-01 08:53:09,175,/product/P-TAOBAO-103640,https://m.taobao.com,mobile,,0.000000,0.000000,{}
79366,U-TAOBAO-212499,P-TAOBAO-894667,taobao,SES-TAOBAO-96768522,收藏,2025-04-24 13:48:53,157,/product/P-TAOBAO-894667,,mobile,,0.000000,0.000000,{}
79367,U-TAOBAO-582698,P-TAOBAO-939364,taobao,SES-TAOBAO-65267545,浏览,2026-08-02 10:22:22,133,/product/P-TAOBAO-939364,https://m.jd.com,mobile,,0.000000,0.000000,{}
79368,U-TAOBAO-510784,P-TAOBAO-939364,taobao,SES-TAOBAO-18122576,下单,2026-12-12 12:55:59,288,/product/P-TAOBAO-939364,,mobile,,0.000000,0.000000,{}
79369,U-TAOBAO-336424,P-TAOBAO-884893,taobao,SES-TAOBAO-44913041,支付,2026-01-07 09:27:11,298,/product/P-TAOBAO-884893,https://m.jd.com,mobile,,0.000000,0.000000,{}
79370,U-TAOBAO-506328,P-TAOBAO-181447,taobao,SES-TAOBAO-55368547,支付,2025-07-19 05:37:42,132,/product/P-TAOBAO-181447,https://m.jd.com,mobile,,0.000000,0.000000,{}
79371,U-TAOBAO-190344,P-TAOBAO-381314,taobao,SES-TAOBAO-81612966,分享,2025-10-14 10:14:30,210,/product/P-TAOBAO-381314,https://m.taobao.com,mobile,,0.000000,0.000000,{}
79372,U-TAOBAO-433012,P-TAOBAO-443061,taobao,SES-TAOBAO-82570891,下单,2025-07-18 18:49:59,106,/product/P-TAOBAO-443061,https://m.jd.com,mobile,,0.000000,0.000000,{}
79373,U-TAOBAO-752915,P-TAOBAO-381314,taobao,SES-TAOBAO-96956681,收藏,2025-01-23 01:54:28,57,/product/P-TAOBAO-381314,,mobile,,0.000000,0.000000,{}
79374,U-TAOBAO-511390,P-TAOBAO-381314,taobao,SES-TAOBAO-69583034,收藏,2026-09-13 00:04:06,132,/product/P-TAOBAO-381314,,mobile,,0.000000,0.000000,{}
79375,U-TAOBAO-212499,P-TAOBAO-882522,taobao,SES-TAOBAO-91563857,收藏,2025-03-08 06:48:33,151,/product/P-TAOBAO-882522,,mobile,,0.000000,0.000000,{}
79376,U-TAOBAO-752915,P-TAOBAO-162178,taobao,SES-TAOBAO-83752891,浏览,2025-09-20 01:19:37,106,/product/P-TAOBAO-162178,,mobile,,0.000000,0.000000,{}
79377,U-TAOBAO-702448,P-TAOBAO-882522,taobao,SES-TAOBAO-93319866,浏览,2026-07-16 06:37:07,106,/product/P-TAOBAO-882522,https://m.jd.com,mobile,,0.000000,0.000000,{}
79378,U-TAOBAO-510784,P-TAOBAO-404743,taobao,SES-TAOBAO-14243310,评价,2026-02-15 14:19:01,179,/product/P-TAOBAO-404743,https://m.jd.com,mobile,,0.000000,0.000000,{}
79379,U-TAOBAO-433012,P-TAOBAO-884893,taobao,SES-TAOBAO-28878237,收藏,2026-09-23 20:08:48,211,/product/P-TAOBAO-884893,https://m.jd.com,mobile,,0.000000,0.000000,{}
79380,U-TAOBAO-333184,P-TAOBAO-798817,taobao,SES-TAOBAO-98572161,加购,2025-06-10 20:47:49,272,/product/P-TAOBAO-798817,https://m.jd.com,mobile,,0.000000,0.000000,{}
79381,U-TAOBAO-336424,P-TAOBAO-894667,taobao,SES-TAOBAO-48689705,分享,2025-05-21 13:53:14,261,/product/P-TAOBAO-894667,https://m.jd.com,mobile,,0.000000,0.000000,{}
79382,U-TAOBAO-511390,P-TAOBAO-648246,taobao,SES-TAOBAO-44569276,分享,2025-03-07 23:24:25,192,/product/P-TAOBAO-648246,https://m.jd.com,mobile,,0.000000,0.000000,{}
79383,U-TAOBAO-190344,P-TAOBAO-648246,taobao,SES-TAOBAO-98372631,评价,2026-01-08 10:16:45,290,/product/P-TAOBAO-648246,https://m.jd.com,mobile,,0.000000,0.000000,{}
79384,U-TAOBAO-351674,P-TAOBAO-404743,taobao,SES-TAOBAO-35936805,加购,2025-02-25 08:00:27,37,/product/P-TAOBAO-404743,,mobile,,0.000000,0.000000,{}
79385,U-TAOBAO-974751,P-TAOBAO-256753,taobao,SES-TAOBAO-80870802,下单,2026-04-19 07:08:25,94,/product/P-TAOBAO-256753,https://m.taobao.com,mobile,,0.000000,0.000000,{}
79386,U-TAOBAO-369144,P-TAOBAO-256753,taobao,SES-TAOBAO-56119755,收藏,2025-08-28 19:45:33,166,/product/P-TAOBAO-256753,https://m.taobao.com,mobile,,0.000000,0.000000,{}
79387,U-TAOBAO-924615,P-TAOBAO-387291,taobao,SES-TAOBAO-44686148,分享,2025-12-25 05:18:24,114,/product/P-TAOBAO-387291,https://m.jd.com,mobile,,0.000000,0.000000,{}
79388,U-TAOBAO-510784,P-TAOBAO-443061,taobao,SES-TAOBAO-63236475,支付,2025-10-05 09:47:10,148,/product/P-TAOBAO-443061,https://m.jd.com,mobile,,0.000000,0.000000,{}
79389,U-TAOBAO-595960,P-TAOBAO-692515,taobao,SES-TAOBAO-83050176,评价,2026-01-18 14:51:47,154,/product/P-TAOBAO-692515,https://m.taobao.com,mobile,,0.000000,0.000000,{}
79390,U-TAOBAO-190344,P-TAOBAO-381314,taobao,SES-TAOBAO-25655288,浏览,2025-07-25 23:56:09,146,/product/P-TAOBAO-381314,https://m.jd.com,mobile,,0.000000,0.000000,{}
79391,U-TAOBAO-369144,P-TAOBAO-181447,taobao,SES-TAOBAO-30415449,收藏,2026-09-21 01:13:14,107,/product/P-TAOBAO-181447,https://m.jd.com,mobile,,0.000000,0.000000,{}
79392,U-TAOBAO-840848,P-TAOBAO-381314,taobao,SES-TAOBAO-83389443,评价,2025-04-16 01:21:15,49,/product/P-TAOBAO-381314,,mobile,,0.000000,0.000000,{}
79393,U-TAOBAO-212499,P-TAOBAO-162178,taobao,SES-TAOBAO-71891366,浏览,2026-04-06 10:06:08,258,/product/P-TAOBAO-162178,https://m.jd.com,mobile,,0.000000,0.000000,{}
79394,U-TAOBAO-669609,P-TAOBAO-181447,taobao,SES-TAOBAO-23292580,评价,2026-05-02 03:29:48,231,/product/P-TAOBAO-181447,https://m.taobao.com,mobile,,0.000000,0.000000,{}
79395,U-TAOBAO-333184,P-TAOBAO-387291,taobao,SES-TAOBAO-82518980,评价,2025-08-08 11:46:07,35,/product/P-TAOBAO-387291,https://m.jd.com,mobile,,0.000000,0.000000,{}
79396,U-TAOBAO-669609,P-TAOBAO-443061,taobao,SES-TAOBAO-85505422,加购,2025-04-01 17:10:05,265,/product/P-TAOBAO-443061,https://m.taobao.com,mobile,,0.000000,0.000000,{}
79397,U-TAOBAO-336424,P-TAOBAO-692515,taobao,SES-TAOBAO-88363943,加购,2026-10-23 12:56:33,110,/product/P-TAOBAO-692515,https://m.jd.com,mobile,,0.000000,0.000000,{}
79398,U-TAOBAO-174072,P-TAOBAO-256753,taobao,SES-TAOBAO-87831654,下单,2026-02-18 13:36:49,154,/product/P-TAOBAO-256753,https://m.jd.com,mobile,,0.000000,0.000000,{}
79399,U-TAOBAO-702448,P-TAOBAO-181447,taobao,SES-TAOBAO-10280351,分享,2025-12-10 07:34:32,16,/product/P-TAOBAO-181447,,mobile,,0.000000,0.000000,{}
79400,U-TAOBAO-702448,P-TAOBAO-648246,taobao,SES-TAOBAO-86228773,收藏,2025-04-18 03:26:48,296,/product/P-TAOBAO-648246,https://m.taobao.com,mobile,,0.000000,0.000000,{}
79401,U-TAOBAO-190344,P-TAOBAO-381314,taobao,SES-TAOBAO-74193875,下单,2025-06-24 13:08:38,44,/product/P-TAOBAO-381314,,mobile,,0.000000,0.000000,{}
79402,U-TAOBAO-905813,P-TAOBAO-256753,taobao,SES-TAOBAO-65082486,下单,2025-12-02 17:56:40,254,/product/P-TAOBAO-256753,https://m.jd.com,mobile,,0.000000,0.000000,{}
79403,U-TAOBAO-174072,P-TAOBAO-381314,taobao,SES-TAOBAO-41399033,评价,2026-09-23 00:29:53,140,/product/P-TAOBAO-381314,https://m.taobao.com,mobile,,0.000000,0.000000,{}
79404,U-TAOBAO-433012,P-TAOBAO-798817,taobao,SES-TAOBAO-81919085,分享,2025-02-22 11:25:15,60,/product/P-TAOBAO-798817,https://m.taobao.com,mobile,,0.000000,0.000000,{}
79405,U-TAOBAO-702448,P-TAOBAO-181447,taobao,SES-TAOBAO-55486499,评价,2025-06-01 22:34:42,206,/product/P-TAOBAO-181447,https://m.taobao.com,mobile,,0.000000,0.000000,{}
79406,U-TAOBAO-212499,P-TAOBAO-884893,taobao,SES-TAOBAO-54863816,评价,2025-03-19 00:40:00,293,/product/P-TAOBAO-884893,https://m.jd.com,mobile,,0.000000,0.000000,{}
79407,U-TAOBAO-510784,P-TAOBAO-692515,taobao,SES-TAOBAO-73920737,加购,2025-09-02 12:27:45,23,/product/P-TAOBAO-692515,https://m.jd.com,mobile,,0.000000,0.000000,{}
79408,U-TAOBAO-840848,P-TAOBAO-882522,taobao,SES-TAOBAO-65373764,加购,2025-10-28 14:04:33,105,/product/P-TAOBAO-882522,https://m.taobao.com,mobile,,0.000000,0.000000,{}
79409,U-TAOBAO-905813,P-TAOBAO-103640,taobao,SES-TAOBAO-35239564,下单,2026-03-19 05:53:47,203,/product/P-TAOBAO-103640,https://m.jd.com,mobile,,0.000000,0.000000,{}
79410,U-TAOBAO-974751,P-TAOBAO-882522,taobao,SES-TAOBAO-11659200,分享,2026-06-19 23:23:28,135,/product/P-TAOBAO-882522,https://m.taobao.com,mobile,,0.000000,0.000000,{}
79411,U-TAOBAO-511390,P-TAOBAO-181447,taobao,SES-TAOBAO-54906135,浏览,2025-06-02 21:55:57,137,/product/P-TAOBAO-181447,https://m.taobao.com,mobile,,0.000000,0.000000,{}
79412,U-TAOBAO-506328,P-TAOBAO-381314,taobao,SES-TAOBAO-82535355,评价,2026-07-28 14:27:04,226,/product/P-TAOBAO-381314,,mobile,,0.000000,0.000000,{}
79413,U-TAOBAO-669609,P-TAOBAO-692515,taobao,SES-TAOBAO-60661788,支付,2025-11-01 06:04:51,88,/product/P-TAOBAO-692515,,mobile,,0.000000,0.000000,{}
79414,U-TAOBAO-343392,P-TAOBAO-939364,taobao,SES-TAOBAO-64362425,支付,2026-03-13 23:18:30,46,/product/P-TAOBAO-939364,,mobile,,0.000000,0.000000,{}
79415,U-TAOBAO-212499,P-TAOBAO-387291,taobao,SES-TAOBAO-45754285,收藏,2026-10-09 19:10:30,46,/product/P-TAOBAO-387291,https://m.jd.com,mobile,,0.000000,0.000000,{}
79416,U-TAOBAO-974751,P-TAOBAO-256753,taobao,SES-TAOBAO-64183214,分享,2026-07-23 10:07:11,59,/product/P-TAOBAO-256753,,mobile,,0.000000,0.000000,{}
79417,U-TAOBAO-336424,P-TAOBAO-256753,taobao,SES-TAOBAO-42922334,下单,2025-04-01 04:18:19,145,/product/P-TAOBAO-256753,https://m.jd.com,mobile,,0.000000,0.000000,{}
79418,U-TAOBAO-840848,P-TAOBAO-939364,taobao,SES-TAOBAO-88264027,评价,2026-12-06 12:10:20,253,/product/P-TAOBAO-939364,,mobile,,0.000000,0.000000,{}
79419,U-TAOBAO-212499,P-TAOBAO-256753,taobao,SES-TAOBAO-17896659,支付,2026-04-12 09:19:32,37,/product/P-TAOBAO-256753,,mobile,,0.000000,0.000000,{}
79420,U-TAOBAO-905813,P-TAOBAO-939364,taobao,SES-TAOBAO-76839320,评价,2026-05-03 03:40:31,134,/product/P-TAOBAO-939364,https://m.taobao.com,mobile,,0.000000,0.000000,{}
79421,U-TAOBAO-433012,P-TAOBAO-894667,taobao,SES-TAOBAO-49216416,下单,2026-07-18 13:18:39,207,/product/P-TAOBAO-894667,https://m.taobao.com,mobile,,0.000000,0.000000,{}
79422,U-TAOBAO-702448,P-TAOBAO-404743,taobao,SES-TAOBAO-60419692,分享,2026-12-02 12:54:00,11,/product/P-TAOBAO-404743,https://m.taobao.com,mobile,,0.000000,0.000000,{}
79423,U-TAOBAO-702448,P-TAOBAO-939364,taobao,SES-TAOBAO-94203713,加购,2026-09-23 23:58:34,225,/product/P-TAOBAO-939364,,mobile,,0.000000,0.000000,{}
79424,U-TAOBAO-343392,P-TAOBAO-798817,taobao,SES-TAOBAO-76911707,分享,2026-11-23 09:48:34,272,/product/P-TAOBAO-798817,,mobile,,0.000000,0.000000,{}
79425,U-TAOBAO-595960,P-TAOBAO-387291,taobao,SES-TAOBAO-13917999,下单,2025-05-28 05:29:19,81,/product/P-TAOBAO-387291,,mobile,,0.000000,0.000000,{}
79426,U-TAOBAO-752915,P-TAOBAO-692515,taobao,SES-TAOBAO-54121989,浏览,2025-05-20 07:16:01,85,/product/P-TAOBAO-692515,https://m.taobao.com,mobile,,0.000000,0.000000,{}
79427,U-TAOBAO-336424,P-TAOBAO-387291,taobao,SES-TAOBAO-35522367,分享,2025-09-26 21:54:49,19,/product/P-TAOBAO-387291,,mobile,,0.000000,0.000000,{}
79428,U-TAOBAO-974751,P-TAOBAO-894667,taobao,SES-TAOBAO-26326142,浏览,2026-01-04 05:19:17,133,/product/P-TAOBAO-894667,https://m.jd.com,mobile,,0.000000,0.000000,{}
79429,U-TAOBAO-369144,P-TAOBAO-103640,taobao,SES-TAOBAO-10019825,评价,2026-04-12 15:14:10,160,/product/P-TAOBAO-103640,https://m.jd.com,mobile,,0.000000,0.000000,{}
79430,U-TAOBAO-924615,P-TAOBAO-256753,taobao,SES-TAOBAO-78246125,评价,2025-02-21 21:44:21,159,/product/P-TAOBAO-256753,,mobile,,0.000000,0.000000,{}
79431,U-TAOBAO-974751,P-TAOBAO-404743,taobao,SES-TAOBAO-29508732,收藏,2026-05-01 19:43:57,40,/product/P-TAOBAO-404743,,mobile,,0.000000,0.000000,{}
79432,U-TAOBAO-595960,P-TAOBAO-884893,taobao,SES-TAOBAO-86214228,浏览,2025-08-12 09:13:37,172,/product/P-TAOBAO-884893,https://m.jd.com,mobile,,0.000000,0.000000,{}
79433,U-TAOBAO-857651,P-TAOBAO-256753,taobao,SES-TAOBAO-88430437,支付,2026-01-25 23:07:29,129,/product/P-TAOBAO-256753,https://m.taobao.com,mobile,,0.000000,0.000000,{}
79434,U-TAOBAO-350806,P-TAOBAO-894667,taobao,SES-TAOBAO-46296591,下单,2026-01-18 06:23:11,239,/product/P-TAOBAO-894667,https://m.jd.com,mobile,,0.000000,0.000000,{}
79435,U-TAOBAO-517259,P-TAOBAO-256753,taobao,SES-TAOBAO-39625153,评价,2025-04-12 12:13:53,106,/product/P-TAOBAO-256753,https://m.jd.com,mobile,,0.000000,0.000000,{}
79436,U-TAOBAO-350806,P-TAOBAO-939364,taobao,SES-TAOBAO-71709077,支付,2026-05-27 22:46:18,150,/product/P-TAOBAO-939364,https://m.taobao.com,mobile,,0.000000,0.000000,{}
79437,U-TAOBAO-189133,P-TAOBAO-181447,taobao,SES-TAOBAO-54693592,下单,2026-05-28 16:41:57,272,/product/P-TAOBAO-181447,,mobile,,0.000000,0.000000,{}
79438,U-TAOBAO-142927,P-TAOBAO-381314,taobao,SES-TAOBAO-72043176,分享,2025-07-08 21:04:41,34,/product/P-TAOBAO-381314,https://m.taobao.com,mobile,,0.000000,0.000000,{}
79439,U-TAOBAO-142927,P-TAOBAO-692515,taobao,SES-TAOBAO-91885753,支付,2026-06-02 04:23:56,275,/product/P-TAOBAO-692515,https://m.taobao.com,mobile,,0.000000,0.000000,{}
79440,U-TAOBAO-142927,P-TAOBAO-798817,taobao,SES-TAOBAO-33398299,下单,2026-12-09 09:24:29,166,/product/P-TAOBAO-798817,https://m.jd.com,mobile,,0.000000,0.000000,{}
79441,U-TAOBAO-168995,P-TAOBAO-387291,taobao,SES-TAOBAO-56141869,浏览,2025-03-25 10:28:48,47,/product/P-TAOBAO-387291,,mobile,,0.000000,0.000000,{}
79442,U-TAOBAO-842255,P-TAOBAO-381314,taobao,SES-TAOBAO-18355200,浏览,2025-07-11 20:45:11,122,/product/P-TAOBAO-381314,https://m.taobao.com,mobile,,0.000000,0.000000,{}
79443,U-TAOBAO-471797,P-TAOBAO-162178,taobao,SES-TAOBAO-52711048,浏览,2025-06-18 16:39:23,92,/product/P-TAOBAO-162178,https://m.taobao.com,mobile,,0.000000,0.000000,{}
79444,U-TAOBAO-183719,P-TAOBAO-884893,taobao,SES-TAOBAO-90761007,浏览,2025-07-04 00:32:11,211,/product/P-TAOBAO-884893,https://m.taobao.com,mobile,,0.000000,0.000000,{}
79445,U-TAOBAO-618510,P-TAOBAO-256753,taobao,SES-TAOBAO-67088005,加购,2026-04-01 10:54:33,13,/product/P-TAOBAO-256753,,mobile,,0.000000,0.000000,{}
79446,U-TAOBAO-572173,P-TAOBAO-894667,taobao,SES-TAOBAO-31061202,评价,2026-07-02 19:41:43,225,/product/P-TAOBAO-894667,https://m.jd.com,mobile,,0.000000,0.000000,{}
79447,U-TAOBAO-758031,P-TAOBAO-884893,taobao,SES-TAOBAO-37955766,下单,2026-01-09 05:28:59,136,/product/P-TAOBAO-884893,,mobile,,0.000000,0.000000,{}
79448,U-TAOBAO-842255,P-TAOBAO-882522,taobao,SES-TAOBAO-36097560,加购,2026-08-26 00:05:24,237,/product/P-TAOBAO-882522,https://m.taobao.com,mobile,,0.000000,0.000000,{}
79449,U-TAOBAO-517259,P-TAOBAO-882522,taobao,SES-TAOBAO-36807027,加购,2025-07-23 15:43:34,178,/product/P-TAOBAO-882522,https://m.taobao.com,mobile,,0.000000,0.000000,{}
79450,U-TAOBAO-183719,P-TAOBAO-884893,taobao,SES-TAOBAO-59751827,加购,2026-04-12 18:27:40,289,/product/P-TAOBAO-884893,https://m.jd.com,mobile,,0.000000,0.000000,{}
79451,U-TAOBAO-857651,P-TAOBAO-256753,taobao,SES-TAOBAO-51419955,收藏,2025-04-27 17:40:14,287,/product/P-TAOBAO-256753,https://m.taobao.com,mobile,,0.000000,0.000000,{}
79452,U-TAOBAO-168995,P-TAOBAO-443061,taobao,SES-TAOBAO-12927395,加购,2026-12-10 08:59:07,22,/product/P-TAOBAO-443061,,mobile,,0.000000,0.000000,{}
79453,U-TAOBAO-857651,P-TAOBAO-884893,taobao,SES-TAOBAO-62922601,浏览,2026-03-15 13:07:50,116,/product/P-TAOBAO-884893,https://m.jd.com,mobile,,0.000000,0.000000,{}
79454,U-TAOBAO-350806,P-TAOBAO-103640,taobao,SES-TAOBAO-11907843,评价,2025-11-03 19:58:38,52,/product/P-TAOBAO-103640,https://m.taobao.com,mobile,,0.000000,0.000000,{}
79455,U-TAOBAO-589902,P-TAOBAO-692515,taobao,SES-TAOBAO-24865738,分享,2026-04-12 09:03:51,278,/product/P-TAOBAO-692515,https://m.jd.com,mobile,,0.000000,0.000000,{}
79456,U-TAOBAO-589902,P-TAOBAO-443061,taobao,SES-TAOBAO-23159889,分享,2026-07-06 10:24:23,260,/product/P-TAOBAO-443061,https://m.taobao.com,mobile,,0.000000,0.000000,{}
79457,U-TAOBAO-190911,P-TAOBAO-648246,taobao,SES-TAOBAO-38275222,下单,2025-10-16 03:59:48,200,/product/P-TAOBAO-648246,,mobile,,0.000000,0.000000,{}
