global_product_id,platform_product_id,platform,product_name,category,subcategory,price,brand,stock_status,tags
P-JD-381264,jd_5801037,jd,耐克 食品饮料 62,母婴用品,其他,750.16,海尔,有货,
P-JD-381275,jd_8273828,jd,海尔 运动户外 87,母婴用品,其他,251.94,Apple,有货,
P-JD-382652,jd_7204935,jd,华为 食品饮料 21,图书文具,其他,1320.62,耐克,有货,
P-JD-383092,jd_9929177,jd,小米 食品饮料 22,食品饮料,其他,3932.00,华为,有货,
P-JD-383335,jd_1434974,jd,华为 家居用品 55,母婴用品,其他,3799.81,海尔,有货,
P-JD-384562,jd_5556965,jd,华为 图书文具 52,美妆个护,其他,4308.24,耐克,有货,
P-JD-386081,jd_6235551,jd,格力 家居用品 23,食品饮料,其他,1890.65,耐克,有货,
P-JD-388581,jd_1559600,jd,优衣库 家居用品 25,家居用品,其他,3829.62,海尔,有货,
P-JD-389627,jd_5477783,jd,格力 图书文具 67,家居用品,其他,4501.71,华为,有货,
P-JD-389838,jd_5213333,jd,华为 母婴用品 12,食品饮料,其他,1537.63,阿迪达斯,有货,
P-JD-390094,jd_7078334,jd,阿迪达斯 图书文具 31,图书文具,其他,1953.77,Apple,有货,
P-JD-391326,jd_8342420,jd,耐克 美妆个护 88,图书文具,其他,2948.37,优衣库,有货,
P-JD-392744,jd_6556222,jd,阿迪达斯 母婴用品 7,家居用品,其他,1037.95,三星,有货,
P-JD-392886,jd_9586831,jd,优衣库 电子产品 86,家居用品,其他,3116.25,Apple,有货,
P-JD-392917,jd_5385064,jd,华为 服装鞋帽 99,家居用品,其他,1278.91,小米,有货,
P-JD-393128,jd_1684343,jd,海尔 家居用品 88,食品饮料,其他,1337.79,耐克,有货,
P-JD-393347,jd_4121349,jd,优衣库 电子产品 96,运动户外,其他,735.84,华为,有货,
P-JD-393915,jd_6017430,jd,阿迪达斯 美妆个护 48,图书文具,其他,2408.12,阿迪达斯,有货,
P-JD-394473,jd_9789369,jd,阿迪达斯 运动户外 67,电子产品,其他,1531.30,优衣库,有货,
P-JD-396072,jd_3831480,jd,三星 运动户外 53,图书文具,其他,3997.92,小米,有货,
P-JD-396133,jd_4113231,jd,阿迪达斯 图书文具 81,母婴用品,其他,209.13,三星,有货,
P-JD-396320,jd_9840050,jd,小米 运动户外 88,服装鞋帽,其他,1349.57,耐克,有货,
P-JD-396743,jd_8744805,jd,阿迪达斯 运动户外 64,美妆个护,其他,2409.12,海尔,有货,
P-JD-396756,jd_8198132,jd,华为 电子产品 33,家居用品,其他,1029.70,优衣库,有货,
P-JD-397544,jd_7853682,jd,Apple 母婴用品 81,美妆个护,其他,2973.49,华为,有货,
P-JD-397769,jd_2184729,jd,耐克 图书文具 71,电子产品,其他,2807.09,阿迪达斯,有货,
P-JD-398276,jd_4517987,jd,三星 美妆个护 64,服装鞋帽,其他,3835.15,耐克,有货,
P-JD-398845,jd_6021562,jd,海尔 食品饮料 91,服装鞋帽,其他,3947.52,海尔,有货,
P-JD-398852,jd_9532432,jd,Apple 母婴用品 41,图书文具,其他,3841.97,小米,有货,
P-JD-400116,jd_2492094,jd,阿迪达斯 家居用品 6,服装鞋帽,其他,2617.40,阿迪达斯,有货,
P-JD-401784,jd_2712474,jd,海尔 运动户外 28,美妆个护,其他,1919.01,Apple,有货,
P-JD-402077,jd_7407826,jd,优衣库 服装鞋帽 72,服装鞋帽,其他,2145.49,阿迪达斯,有货,
P-JD-405094,jd_3866229,jd,Apple 服装鞋帽 57,电子产品,其他,3575.66,ZARA,有货,
P-JD-406134,jd_8423648,jd,小米 图书文具 11,运动户外,其他,4365.14,优衣库,有货,
P-JD-406160,jd_8743473,jd,ZARA 食品饮料 44,家居用品,其他,2053.92,耐克,有货,
P-JD-406463,jd_8245244,jd,耐克 母婴用品 57,电子产品,其他,3452.83,Apple,有货,
P-JD-406602,jd_1287563,jd,阿迪达斯 图书文具 16,母婴用品,其他,3587.19,耐克,有货,
P-JD-406874,jd_2869422,jd,小米 图书文具 47,电子产品,其他,2470.42,华为,有货,
P-JD-407419,jd_8259040,jd,优衣库 服装鞋帽 17,电子产品,其他,2638.13,三星,有货,
P-JD-408679,jd_4600795,jd,阿迪达斯 食品饮料 97,食品饮料,其他,3793.22,海尔,有货,
P-JD-408785,jd_7465098,jd,小米 图书文具 32,运动户外,其他,2097.50,Apple,有货,
P-JD-409490,jd_2312574,jd,格力 图书文具 95,家居用品,其他,2553.13,阿迪达斯,有货,
P-JD-410216,jd_5110340,jd,耐克 家居用品 75,食品饮料,其他,3420.38,小米,有货,
P-JD-411293,jd_3957339,jd,优衣库 电子产品 7,食品饮料,其他,4013.38,华为,有货,
P-JD-411379,jd_4308160,jd,Apple 电子产品 63,服装鞋帽,其他,3934.15,阿迪达斯,有货,
P-JD-411854,jd_2677820,jd,海尔 运动户外 12,母婴用品,其他,2567.94,ZARA,有货,
P-JD-412267,jd_3017593,jd,小米 运动户外 66,美妆个护,其他,54.32,三星,有货,
P-JD-412295,jd_4909486,jd,耐克 母婴用品 53,家居用品,其他,1022.41,华为,有货,
P-JD-412668,jd_5409193,jd,格力 食品饮料 10,食品饮料,其他,1458.38,阿迪达斯,有货,
P-JD-412986,jd_5116811,jd,阿迪达斯 电子产品 51,电子产品,其他,4451.96,ZARA,有货,
P-JD-415344,jd_2695397,jd,耐克 家居用品 34,美妆个护,其他,1536.26,Apple,有货,
P-JD-415731,jd_7845549,jd,小米 美妆个护 18,运动户外,其他,4137.10,三星,有货,
P-JD-416163,jd_8996876,jd,耐克 运动户外 24,食品饮料,其他,4477.68,ZARA,有货,
P-JD-416836,jd_8068266,jd,Apple 服装鞋帽 80,美妆个护,其他,747.35,小米,有货,
P-JD-417657,jd_8128886,jd,小米 食品饮料 9,图书文具,其他,2210.12,优衣库,有货,
P-JD-418369,jd_9023615,jd,阿迪达斯 母婴用品 41,运动户外,其他,1153.18,格力,有货,
P-JD-418963,jd_4757285,jd,格力 服装鞋帽 72,食品饮料,其他,694.11,三星,有货,
P-JD-419160,jd_3071375,jd,格力 图书文具 47,家居用品,其他,523.11,格力,有货,
P-JD-420532,jd_3378321,jd,格力 美妆个护 60,家居用品,其他,4886.80,ZARA,有货,
P-JD-421509,jd_2970841,jd,格力 家居用品 6,家居用品,其他,3461.42,耐克,有货,
P-JD-422791,jd_3650756,jd,小米 母婴用品 63,电子产品,其他,241.46,Apple,有货,
P-JD-422917,jd_4132736,jd,海尔 美妆个护 3,服装鞋帽,其他,1245.74,耐克,有货,
P-JD-423228,jd_5460895,jd,阿迪达斯 食品饮料 34,服装鞋帽,其他,2994.71,海尔,有货,
P-JD-423976,jd_4093786,jd,小米 美妆个护 76,家居用品,其他,1673.37,小米,有货,
P-JD-424435,jd_9733047,jd,耐克 母婴用品 79,母婴用品,其他,2699.57,优衣库,有货,
P-JD-424502,jd_9833532,jd,小米 美妆个护 85,家居用品,其他,2274.87,海尔,有货,
P-JD-425129,jd_9372080,jd,耐克 美妆个护 2,电子产品,其他,2398.77,阿迪达斯,有货,
P-JD-425967,jd_4203867,jd,海尔 服装鞋帽 63,美妆个护,其他,1643.96,格力,有货,
P-JD-426654,jd_2942865,jd,格力 图书文具 56,美妆个护,其他,1819.78,耐克,有货,
P-JD-427393,jd_5022924,jd,Apple 美妆个护 29,食品饮料,其他,1823.02,Apple,有货,
P-JD-428137,jd_1865103,jd,耐克 服装鞋帽 30,美妆个护,其他,3586.51,耐克,有货,
P-JD-428431,jd_5261025,jd,海尔 运动户外 60,运动户外,其他,3623.98,Apple,有货,
P-JD-429361,jd_3509175,jd,华为 食品饮料 96,电子产品,其他,3099.89,海尔,有货,
P-JD-429364,jd_7958690,jd,海尔 母婴用品 37,电子产品,其他,2670.67,华为,有货,
P-JD-429808,jd_2828151,jd,Apple 运动户外 97,运动户外,其他,3858.82,阿迪达斯,有货,
P-JD-429904,jd_1382572,jd,阿迪达斯 运动户外 2,服装鞋帽,其他,4516.58,Apple,有货,
P-JD-431353,jd_4465689,jd,华为 运动户外 78,食品饮料,其他,2094.86,三星,有货,
P-JD-431656,jd_3999525,jd,三星 食品饮料 12,运动户外,其他,3879.98,三星,有货,
P-JD-433005,jd_1002937,jd,优衣库 食品饮料 71,运动户外,其他,3387.18,耐克,有货,
P-JD-433206,jd_8783413,jd,三星 美妆个护 94,运动户外,其他,4253.58,耐克,有货,
P-JD-433328,jd_2887733,jd,耐克 母婴用品 45,服装鞋帽,其他,4731.69,阿迪达斯,有货,
P-JD-433443,jd_6038696,jd,阿迪达斯 电子产品 6,图书文具,其他,536.53,ZARA,有货,
P-JD-433717,jd_9161288,jd,优衣库 运动户外 20,电子产品,其他,881.29,耐克,有货,
P-JD-433983,jd_1839525,jd,优衣库 美妆个护 58,图书文具,其他,2205.69,ZARA,有货,
P-JD-436056,jd_6292126,jd,小米 食品饮料 81,图书文具,其他,2654.57,优衣库,有货,
P-JD-439440,jd_9544799,jd,格力 家居用品 11,服装鞋帽,其他,2239.28,三星,有货,
P-JD-439441,jd_5238530,jd,Apple 电子产品 40,美妆个护,其他,584.02,优衣库,有货,
P-JD-440420,jd_8760463,jd,华为 图书文具 4,美妆个护,其他,3409.77,优衣库,有货,
P-JD-440987,jd_2246566,jd,阿迪达斯 食品饮料 13,家居用品,其他,4957.66,Apple,有货,
P-JD-441353,jd_6327809,jd,Apple 电子产品 54,家居用品,其他,3907.27,小米,有货,
P-JD-441532,jd_6415012,jd,三星 运动户外 8,图书文具,其他,810.83,格力,有货,
P-JD-442725,jd_4099689,jd,阿迪达斯 图书文具 93,食品饮料,其他,3458.61,三星,有货,
P-JD-443258,jd_7239975,jd,耐克 电子产品 13,运动户外,其他,2366.63,格力,有货,
P-JD-443384,jd_7494721,jd,三星 美妆个护 60,美妆个护,其他,1720.02,耐克,有货,
P-JD-443549,jd_5883116,jd,优衣库 美妆个护 78,电子产品,其他,2086.74,三星,有货,
P-JD-443701,jd_1820889,jd,Apple 电子产品 62,服装鞋帽,其他,866.65,华为,有货,
P-JD-444790,jd_6576549,jd,小米 食品饮料 6,运动户外,其他,141.70,华为,有货,
P-JD-444799,jd_8100846,jd,华为 运动户外 88,家居用品,其他,1995.38,Apple,有货,
P-JD-445902,jd_7410907,jd,三星 食品饮料 45,图书文具,其他,555.36,优衣库,有货,
P-JD-446119,jd_8146959,jd,ZARA 图书文具 8,运动户外,其他,3953.36,格力,有货,
P-JD-446139,jd_8614979,jd,ZARA 运动户外 39,母婴用品,其他,1958.33,小米,有货,
P-JD-446584,jd_6703742,jd,小米 母婴用品 72,运动户外,其他,3136.30,小米,有货,
P-JD-446597,jd_4171134,jd,格力 服装鞋帽 34,电子产品,其他,3659.93,阿迪达斯,有货,
P-JD-447719,jd_7444210,jd,Apple 母婴用品 49,服装鞋帽,其他,3818.02,Apple,有货,
P-JD-448813,jd_7555349,jd,阿迪达斯 图书文具 42,服装鞋帽,其他,764.21,华为,有货,
P-JD-449191,jd_7495425,jd,华为 食品饮料 72,美妆个护,其他,4306.28,阿迪达斯,有货,
P-JD-450911,jd_4796135,jd,格力 运动户外 86,食品饮料,其他,2887.72,小米,有货,
P-JD-451761,jd_5017175,jd,ZARA 美妆个护 52,食品饮料,其他,1630.89,海尔,有货,
P-JD-451959,jd_1957922,jd,小米 家居用品 78,服装鞋帽,其他,3623.70,小米,有货,
P-JD-452100,jd_9301871,jd,Apple 美妆个护 67,服装鞋帽,其他,3635.98,优衣库,有货,
P-JD-453634,jd_8729427,jd,格力 服装鞋帽 34,图书文具,其他,499.11,优衣库,有货,
P-JD-454261,jd_2304174,jd,海尔 食品饮料 54,美妆个护,其他,161.85,三星,有货,
P-JD-455698,jd_6148377,jd,小米 电子产品 54,家居用品,其他,1700.44,Apple,有货,
P-JD-458461,jd_6735350,jd,格力 美妆个护 55,家居用品,其他,2718.24,ZARA,有货,
P-JD-458468,jd_5408742,jd,ZARA 运动户外 58,运动户外,其他,3118.10,三星,有货,
P-JD-458995,jd_2009387,jd,Apple 运动户外 17,电子产品,其他,3344.65,三星,有货,
P-JD-459033,jd_2764368,jd,耐克 图书文具 14,运动户外,其他,1338.72,耐克,有货,
P-JD-460751,jd_7052349,jd,三星 母婴用品 21,图书文具,其他,509.60,Apple,有货,
P-JD-460786,jd_8006499,jd,优衣库 食品饮料 20,母婴用品,其他,4858.00,耐克,有货,
P-JD-462658,jd_9311361,jd,华为 服装鞋帽 62,美妆个护,其他,1473.35,三星,有货,
P-JD-462755,jd_6818485,jd,海尔 食品饮料 73,美妆个护,其他,3481.48,华为,有货,
P-JD-462992,jd_2857614,jd,阿迪达斯 美妆个护 54,图书文具,其他,942.75,ZARA,有货,
P-JD-463512,jd_8694493,jd,格力 电子产品 28,母婴用品,其他,1222.33,格力,有货,
P-JD-463917,jd_4203546,jd,格力 服装鞋帽 49,运动户外,其他,1781.25,华为,有货,
P-JD-464053,jd_5230139,jd,ZARA 美妆个护 25,图书文具,其他,3963.88,ZARA,有货,
P-JD-465316,jd_4427758,jd,华为 图书文具 44,运动户外,其他,1446.66,Apple,有货,
P-JD-466109,jd_3638510,jd,小米 母婴用品 69,图书文具,其他,3180.93,阿迪达斯,有货,
P-JD-466827,jd_2840312,jd,华为 食品饮料 2,母婴用品,其他,108.41,ZARA,有货,
P-JD-467283,jd_1488670,jd,海尔 美妆个护 73,电子产品,其他,4835.61,小米,有货,
P-JD-469357,jd_4052078,jd,小米 食品饮料 69,食品饮料,其他,143.83,Apple,有货,
P-JD-469764,jd_4241958,jd,ZARA 母婴用品 83,家居用品,其他,2604.04,优衣库,有货,
P-JD-470512,jd_7753073,jd,三星 母婴用品 78,服装鞋帽,其他,3573.47,格力,有货,
P-JD-470525,jd_8030667,jd,小米 运动户外 82,母婴用品,其他,1073.52,优衣库,有货,
P-JD-471958,jd_9412883,jd,海尔 食品饮料 45,母婴用品,其他,1933.48,阿迪达斯,有货,
P-JD-472017,jd_2239292,jd,三星 家居用品 34,食品饮料,其他,2150.42,华为,有货,
P-JD-473901,jd_2282546,jd,小米 图书文具 64,运动户外,其他,3855.56,海尔,有货,
P-JD-474378,jd_9584516,jd,小米 图书文具 98,家居用品,其他,3080.56,海尔,有货,
P-JD-474862,jd_4741650,jd,小米 食品饮料 64,电子产品,其他,3727.06,优衣库,有货,
P-JD-475448,jd_4850043,jd,小米 食品饮料 20,家居用品,其他,2545.08,三星,有货,
P-JD-475900,jd_6356692,jd,耐克 食品饮料 22,运动户外,其他,4419.60,格力,有货,
P-JD-477131,jd_1441888,jd,华为 母婴用品 82,食品饮料,其他,492.26,耐克,有货,
P-JD-477260,jd_6018660,jd,阿迪达斯 电子产品 58,美妆个护,其他,3454.36,Apple,有货,
P-JD-477487,jd_2173407,jd,华为 运动户外 85,美妆个护,其他,2330.17,海尔,有货,
P-JD-477931,jd_2594526,jd,耐克 母婴用品 99,服装鞋帽,其他,2422.72,三星,有货,
P-JD-477961,jd_9256348,jd,格力 运动户外 2,图书文具,其他,3322.69,格力,有货,
P-JD-478255,jd_9816810,jd,耐克 电子产品 64,服装鞋帽,其他,2330.91,海尔,有货,
P-JD-478593,jd_9824221,jd,Apple 美妆个护 79,美妆个护,其他,4761.67,优衣库,有货,
P-JD-478807,jd_8558211,jd,优衣库 食品饮料 14,服装鞋帽,其他,165.76,海尔,有货,
P-JD-480121,jd_2126133,jd,Apple 母婴用品 37,食品饮料,其他,2298.98,华为,有货,
P-JD-481266,jd_9587783,jd,海尔 服装鞋帽 96,图书文具,其他,3487.67,三星,有货,
P-JD-481765,jd_7559774,jd,海尔 服装鞋帽 65,食品饮料,其他,2323.89,格力,有货,
P-JD-482600,jd_6422031,jd,格力 母婴用品 37,运动户外,其他,2407.55,Apple,有货,
P-JD-482652,jd_8659526,jd,阿迪达斯 家居用品 10,母婴用品,其他,4040.20,优衣库,有货,
P-JD-482747,jd_8278737,jd,海尔 食品饮料 60,运动户外,其他,4657.32,Apple,有货,
P-JD-482944,jd_6002469,jd,Apple 美妆个护 70,图书文具,其他,3956.80,Apple,有货,
P-JD-482959,jd_8227971,jd,海尔 电子产品 78,运动户外,其他,2744.22,华为,有货,
P-JD-485471,jd_9326838,jd,海尔 图书文具 5,食品饮料,其他,2627.12,优衣库,有货,
P-JD-486640,jd_5154701,jd,三星 美妆个护 12,运动户外,其他,1903.26,格力,有货,
P-JD-486651,jd_2421309,jd,Apple 食品饮料 21,图书文具,其他,4950.18,三星,有货,
P-JD-486660,jd_5246537,jd,Apple 图书文具 79,电子产品,其他,4648.15,海尔,有货,
P-JD-487272,jd_6374778,jd,格力 服装鞋帽 3,食品饮料,其他,2802.54,华为,有货,
P-JD-487809,jd_8369462,jd,三星 服装鞋帽 52,母婴用品,其他,899.75,Apple,有货,
P-JD-489551,jd_5345614,jd,小米 母婴用品 46,电子产品,其他,1202.81,格力,有货,
P-JD-489934,jd_7050168,jd,耐克 图书文具 6,家居用品,其他,3187.55,华为,有货,
P-JD-492732,jd_1777267,jd,优衣库 家居用品 81,食品饮料,其他,191.76,海尔,有货,
P-JD-493154,jd_5090982,jd,海尔 图书文具 8,母婴用品,其他,2671.82,小米,有货,
P-JD-494860,jd_7329888,jd,海尔 图书文具 4,母婴用品,其他,3978.76,海尔,有货,
P-JD-496853,jd_9969979,jd,华为 母婴用品 84,美妆个护,其他,581.47,海尔,有货,
P-JD-497153,jd_5808363,jd,三星 运动户外 32,母婴用品,其他,3863.32,阿迪达斯,有货,
P-JD-498185,jd_7781415,jd,小米 服装鞋帽 94,运动户外,其他,4885.79,Apple,有货,
P-JD-498300,jd_2670700,jd,三星 服装鞋帽 24,图书文具,其他,4092.35,华为,有货,
P-JD-499224,jd_4897040,jd,阿迪达斯 母婴用品 30,母婴用品,其他,4918.16,Apple,有货,
P-JD-500596,jd_1845467,jd,格力 运动户外 42,图书文具,其他,1847.38,华为,有货,
P-JD-501944,jd_7105478,jd,阿迪达斯 服装鞋帽 100,美妆个护,其他,1529.63,海尔,有货,
P-JD-502307,jd_3060686,jd,格力 食品饮料 43,母婴用品,其他,3835.36,海尔,有货,
P-JD-502464,jd_3457262,jd,小米 服装鞋帽 71,运动户外,其他,4758.66,海尔,有货,
P-JD-503092,jd_1522019,jd,Apple 家居用品 83,电子产品,其他,4839.71,ZARA,有货,
P-JD-503732,jd_8144829,jd,格力 服装鞋帽 14,运动户外,其他,2252.18,ZARA,有货,
P-JD-504516,jd_1133969,jd,华为 食品饮料 54,食品饮料,其他,805.36,海尔,有货,
P-JD-504537,jd_8997354,jd,优衣库 食品饮料 100,运动户外,其他,2588.68,小米,有货,
P-JD-504960,jd_7447554,jd,耐克 美妆个护 79,美妆个护,其他,1561.87,优衣库,有货,
P-JD-506021,jd_9022147,jd,小米 美妆个护 41,运动户外,其他,2408.69,耐克,有货,
P-JD-506037,jd_4327727,jd,耐克 图书文具 78,服装鞋帽,其他,2993.47,华为,有货,
P-JD-506444,jd_7938729,jd,耐克 服装鞋帽 29,家居用品,其他,1449.22,Apple,有货,
P-JD-506778,jd_4397960,jd,阿迪达斯 美妆个护 3,运动户外,其他,2101.72,Apple,有货,
P-JD-507472,jd_8475410,jd,ZARA 服装鞋帽 40,运动户外,其他,823.22,小米,有货,
P-JD-507867,jd_1743500,jd,优衣库 母婴用品 44,家居用品,其他,4470.40,阿迪达斯,有货,
P-JD-507964,jd_1656897,jd,华为 运动户外 57,食品饮料,其他,3651.68,阿迪达斯,有货,
P-JD-508383,jd_6922243,jd,格力 母婴用品 82,图书文具,其他,3034.57,海尔,有货,
P-JD-509560,jd_3039991,jd,格力 母婴用品 44,美妆个护,其他,4803.91,Apple,有货,
P-JD-511682,jd_9727388,jd,华为 食品饮料 67,家居用品,其他,2405.07,小米,有货,
P-JD-514049,jd_4796066,jd,优衣库 母婴用品 25,服装鞋帽,其他,975.56,格力,有货,
P-JD-514733,jd_2052266,jd,小米 美妆个护 72,服装鞋帽,其他,1775.03,耐克,有货,
P-JD-514839,jd_5780582,jd,小米 运动户外 7,图书文具,其他,2261.01,Apple,有货,
P-JD-514918,jd_3354097,jd,Apple 家居用品 59,运动户外,其他,4998.09,格力,有货,
P-JD-515623,jd_1011736,jd,ZARA 母婴用品 81,服装鞋帽,其他,4906.13,Apple,有货,
P-JD-517353,jd_3646913,jd,ZARA 美妆个护 70,运动户外,其他,4093.71,三星,有货,
P-JD-517844,jd_5628134,jd,优衣库 家居用品 73,图书文具,其他,519.19,海尔,有货,
P-JD-518336,jd_7773349,jd,三星 美妆个护 26,家居用品,其他,4166.68,耐克,有货,
P-JD-519438,jd_7900024,jd,海尔 母婴用品 6,母婴用品,其他,4091.03,优衣库,有货,
P-JD-519538,jd_8935551,jd,优衣库 图书文具 15,运动户外,其他,733.17,格力,有货,
P-JD-519884,jd_9549615,jd,三星 美妆个护 68,运动户外,其他,1407.47,优衣库,有货,
P-JD-520851,jd_7745450,jd,小米 服装鞋帽 48,图书文具,其他,4334.63,格力,有货,
P-JD-521771,jd_2222045,jd,小米 美妆个护 1,运动户外,其他,2106.20,格力,有货,
P-JD-523845,jd_6643898,jd,Apple 服装鞋帽 45,家居用品,其他,1099.80,格力,有货,
P-JD-524457,jd_2289501,jd,格力 运动户外 70,电子产品,其他,3287.24,小米,有货,
P-JD-524810,jd_4311177,jd,华为 母婴用品 48,母婴用品,其他,3793.14,华为,有货,
P-JD-525060,jd_2565207,jd,耐克 电子产品 30,图书文具,其他,300.64,ZARA,有货,
P-JD-526069,jd_7730495,jd,小米 美妆个护 45,食品饮料,其他,3817.08,优衣库,有货,
P-JD-526284,jd_8418536,jd,Apple 图书文具 33,服装鞋帽,其他,3967.78,三星,有货,
P-JD-526588,jd_3788670,jd,ZARA 电子产品 95,运动户外,其他,545.57,Apple,有货,
P-JD-527168,jd_9765445,jd,三星 电子产品 68,图书文具,其他,710.53,华为,有货,
P-JD-527219,jd_1353382,jd,优衣库 家居用品 98,图书文具,其他,1171.30,ZARA,有货,
P-JD-527814,jd_3880649,jd,Apple 电子产品 41,家居用品,其他,4097.97,ZARA,有货,
P-JD-528149,jd_4258993,jd,格力 食品饮料 70,图书文具,其他,3442.55,优衣库,有货,
P-JD-530999,jd_6472207,jd,三星 美妆个护 33,母婴用品,其他,440.38,三星,有货,
P-JD-531165,jd_6459004,jd,Apple 图书文具 78,家居用品,其他,957.29,ZARA,有货,
P-JD-531809,jd_8809960,jd,小米 电子产品 5,图书文具,其他,1768.30,耐克,有货,
P-JD-532014,jd_4560797,jd,阿迪达斯 食品饮料 74,美妆个护,其他,330.44,华为,有货,
P-JD-532494,jd_9746120,jd,阿迪达斯 电子产品 7,美妆个护,其他,554.09,格力,有货,
P-JD-532950,jd_8323353,jd,海尔 运动户外 11,服装鞋帽,其他,3869.84,海尔,有货,
P-JD-533627,jd_4176885,jd,优衣库 运动户外 85,服装鞋帽,其他,4246.39,华为,有货,
P-JD-534845,jd_1784794,jd,阿迪达斯 图书文具 63,食品饮料,其他,2996.50,耐克,有货,
P-JD-535104,jd_4899142,jd,华为 家居用品 68,电子产品,其他,963.51,ZARA,有货,
P-JD-535936,jd_7845072,jd,阿迪达斯 母婴用品 85,电子产品,其他,3041.36,三星,有货,
P-JD-536098,jd_9280195,jd,小米 食品饮料 84,美妆个护,其他,3499.66,格力,有货,
P-JD-536145,jd_1667563,jd,格力 电子产品 66,美妆个护,其他,1154.05,耐克,有货,
P-JD-536149,jd_9029401,jd,格力 服装鞋帽 66,美妆个护,其他,2997.69,海尔,有货,
P-JD-536859,jd_7059380,jd,阿迪达斯 母婴用品 51,图书文具,其他,3100.81,三星,有货,
P-JD-537088,jd_9699986,jd,格力 家居用品 25,食品饮料,其他,4957.27,格力,有货,
P-JD-537569,jd_5719913,jd,阿迪达斯 电子产品 51,母婴用品,其他,2495.91,ZARA,有货,
P-JD-537678,jd_6748517,jd,ZARA 图书文具 94,家居用品,其他,4538.31,ZARA,有货,
P-JD-538476,jd_1381165,jd,小米 运动户外 8,家居用品,其他,1349.93,阿迪达斯,有货,
P-JD-539146,jd_2105183,jd,三星 美妆个护 82,美妆个护,其他,4826.34,阿迪达斯,有货,
P-JD-539591,jd_9738082,jd,阿迪达斯 食品饮料 9,美妆个护,其他,2435.69,ZARA,有货,
P-JD-540776,jd_6212560,jd,三星 运动户外 27,电子产品,其他,2333.09,三星,有货,
P-JD-543343,jd_9558014,jd,三星 美妆个护 66,家居用品,其他,3786.13,格力,有货,
P-JD-544011,jd_5602403,jd,ZARA 食品饮料 2,家居用品,其他,2575.76,优衣库,有货,
P-JD-544121,jd_4357508,jd,阿迪达斯 服装鞋帽 3,图书文具,其他,76.68,三星,有货,
P-JD-545042,jd_3749906,jd,海尔 母婴用品 73,母婴用品,其他,4016.33,阿迪达斯,有货,
P-JD-545256,jd_9376215,jd,ZARA 电子产品 13,家居用品,其他,367.21,优衣库,有货,
P-JD-545719,jd_2523472,jd,小米 图书文具 71,图书文具,其他,950.52,ZARA,有货,
P-JD-545731,jd_7468042,jd,耐克 家居用品 41,母婴用品,其他,1104.59,优衣库,有货,
P-JD-546858,jd_7688606,jd,耐克 服装鞋帽 13,食品饮料,其他,4111.56,Apple,有货,
P-JD-549106,jd_1130012,jd,华为 食品饮料 57,美妆个护,其他,87.10,华为,有货,
P-JD-549224,jd_6756083,jd,Apple 家居用品 94,食品饮料,其他,3408.68,ZARA,有货,
P-JD-549529,jd_3791478,jd,优衣库 美妆个护 78,美妆个护,其他,2165.75,海尔,有货,
P-JD-549734,jd_5303870,jd,Apple 母婴用品 36,母婴用品,其他,3833.14,海尔,有货,
P-JD-550817,jd_4063381,jd,阿迪达斯 美妆个护 57,服装鞋帽,其他,1873.96,耐克,有货,
P-JD-551482,jd_1833393,jd,小米 母婴用品 13,美妆个护,其他,1456.40,三星,有货,
P-JD-551696,jd_2096747,jd,Apple 家居用品 9,电子产品,其他,3092.95,Apple,有货,
P-JD-553540,jd_7795345,jd,优衣库 食品饮料 99,服装鞋帽,其他,4832.83,耐克,有货,
P-JD-555354,jd_4139225,jd,小米 美妆个护 74,电子产品,其他,1070.62,耐克,有货,
P-JD-557190,jd_5178713,jd,华为 家居用品 86,食品饮料,其他,2515.52,格力,有货,
P-JD-559357,jd_6784923,jd,Apple 食品饮料 73,家居用品,其他,2379.81,阿迪达斯,有货,
P-JD-560815,jd_4336590,jd,海尔 美妆个护 24,美妆个护,其他,861.18,海尔,有货,
P-JD-561643,jd_6943132,jd,海尔 服装鞋帽 51,图书文具,其他,524.38,海尔,有货,
P-JD-562207,jd_5589533,jd,小米 食品饮料 97,电子产品,其他,695.59,海尔,有货,
P-JD-562723,jd_6984556,jd,阿迪达斯 电子产品 35,服装鞋帽,其他,999.94,华为,有货,
P-JD-562876,jd_9221754,jd,阿迪达斯 食品饮料 49,服装鞋帽,其他,3803.22,小米,有货,
P-JD-563243,jd_4874693,jd,三星 服装鞋帽 63,食品饮料,其他,3279.35,优衣库,有货,
P-JD-563400,jd_5656845,jd,阿迪达斯 电子产品 58,运动户外,其他,4350.65,Apple,有货,
P-JD-564802,jd_2970931,jd,华为 食品饮料 40,食品饮料,其他,2641.56,耐克,有货,
P-JD-564803,jd_7453330,jd,小米 运动户外 16,电子产品,其他,4223.53,ZARA,有货,
P-JD-565545,jd_7565108,jd,ZARA 服装鞋帽 54,服装鞋帽,其他,2295.64,海尔,有货,
P-JD-567610,jd_1456403,jd,格力 美妆个护 26,电子产品,其他,1537.78,优衣库,有货,
P-JD-567684,jd_8762243,jd,优衣库 图书文具 58,图书文具,其他,1321.61,ZARA,有货,
P-JD-571817,jd_4274295,jd,ZARA 母婴用品 82,母婴用品,其他,2589.53,小米,有货,
P-JD-573123,jd_5610113,jd,华为 母婴用品 15,电子产品,其他,655.58,格力,有货,
