order_item_id,order_id,global_product_id,quantity,unit_price,item_total,sku_info
253129,DOUYIN20250113990443,P-DOUYIN-232241,1,733.72,733.72,{}
253130,DOUYIN20250113990443,P-DOUYIN-220001,1,375.42,375.42,{}
253131,DOUYIN20250113990443,P-DOUYIN-832355,1,341.14,341.14,{}
253132,DOUYIN20250115905202,P-DOUYIN-527944,1,943.82,943.82,{}
253133,DOUYIN20250115905202,P-DOUYIN-312254,1,3246.44,3246.44,{}
253134,DOUYIN20250116510191,P-DOUYIN-425170,1,540.07,540.07,{}
253135,DOUYIN20250116510191,P-DOUYIN-117394,1,1267.80,1267.80,{}
253136,DOUYIN20250118798822,P-DOUYIN-131134,1,365.44,365.44,{}
253137,DOUYIN20250118798822,P-DOUYIN-699725,1,773.09,773.09,{}
253138,DOUYIN20250118798822,P-DOUYIN-584781,1,795.28,795.28,{}
253139,DOUYIN20250119400502,P-DOUYIN-505915,1,721.88,721.88,{}
253140,DOUYIN20250119400502,P-DOUYIN-495826,1,803.39,803.39,{}
253141,DOUYIN20250119400502,P-DOUYIN-378410,1,1331.48,1331.48,{}
253142,DOUYIN20250119900799,P-DOUYIN-656756,1,936.70,936.70,{}
253143,DOUYIN20250119900799,P-DOUYIN-125486,1,2331.94,2331.94,{}
253144,DOUYIN20250121187920,P-DOUYIN-131134,1,286.95,286.95,{}
253145,DOUYIN20250121187920,P-DOUYIN-833323,1,1345.31,1345.31,{}
253146,DOUYIN20250121665030,P-DOUYIN-417760,1,657.45,657.45,{}
253147,DOUYIN20250121665030,P-DOUYIN-962628,1,3146.69,3146.69,{}
253148,DOUYIN20250122589605,P-DOUYIN-118111,1,545.25,545.25,{}
253149,DOUYIN20250122589605,P-DOUYIN-820840,1,2846.26,2846.26,{}
253150,DOUYIN20250122967861,P-DOUYIN-742791,1,766.97,766.97,{}
253151,DOUYIN20250122967861,P-DOUYIN-217661,1,1167.01,1167.01,{}
253152,DOUYIN20250122967861,P-DOUYIN-929219,1,2527.89,2527.89,{}
253153,DOUYIN20250124254685,P-DOUYIN-302047,1,233.38,233.38,{}
253154,DOUYIN20250124254685,P-DOUYIN-813370,1,963.00,963.00,{}
253155,DOUYIN20250124417206,P-DOUYIN-309101,1,247.21,247.21,{}
253156,DOUYIN20250124417206,P-DOUYIN-505517,1,941.36,941.36,{}
253157,DOUYIN20250125975905,P-DOUYIN-312803,1,1519.48,1519.48,{}
253158,DOUYIN20250125975905,P-DOUYIN-195892,1,1072.78,1072.78,{}
253159,DOUYIN20250125975905,P-DOUYIN-824394,1,2163.15,2163.15,{}
253160,DOUYIN20250126480471,P-DOUYIN-182789,1,1912.76,1912.76,{}
253161,DOUYIN20250126480471,P-DOUYIN-483822,1,651.15,651.15,{}
253162,DOUYIN20250126480471,P-DOUYIN-316333,1,1776.57,1776.57,{}
253163,DOUYIN20250127226674,P-DOUYIN-592583,1,1821.81,1821.81,{}
253164,DOUYIN20250127226674,P-DOUYIN-340358,1,746.42,746.42,{}
253165,DOUYIN20250127226674,P-DOUYIN-127874,1,2387.81,2387.81,{}
253166,DOUYIN20250203541462,P-DOUYIN-181850,1,1604.62,1604.62,{}
253167,DOUYIN20250203541462,P-DOUYIN-810032,1,1143.40,1143.40,{}
253168,DOUYIN20250203541462,P-DOUYIN-444017,1,1242.86,1242.86,{}
253169,DOUYIN20250203815392,P-DOUYIN-418296,1,693.79,693.79,{}
253170,DOUYIN20250203815392,P-DOUYIN-505517,1,1218.62,1218.62,{}
253171,DOUYIN20250204675621,P-DOUYIN-952514,1,1084.19,1084.19,{}
253172,DOUYIN20250204675621,P-DOUYIN-872027,1,3242.97,3242.97,{}
253173,DOUYIN20250206103558,P-DOUYIN-946133,1,420.66,420.66,{}
253174,DOUYIN20250206103558,P-DOUYIN-349168,1,1421.92,1421.92,{}
253175,DOUYIN20250207392686,P-DOUYIN-532293,1,305.65,305.65,{}
253176,DOUYIN20250207392686,P-DOUYIN-406499,1,313.88,313.88,{}
253177,DOUYIN20250207392686,P-DOUYIN-483822,1,677.87,677.87,{}
253178,DOUYIN20250208159942,P-DOUYIN-533878,1,2099.40,2099.40,{}
253179,DOUYIN20250208159942,P-DOUYIN-581524,1,1774.60,1774.60,{}
253180,DOUYIN20250209111176,P-DOUYIN-838237,1,1514.04,1514.04,{}
253181,DOUYIN20250209111176,P-DOUYIN-888437,1,2304.19,2304.19,{}
253182,DOUYIN20250209416966,P-DOUYIN-725653,1,1956.18,1956.18,{}
253183,DOUYIN20250209416966,P-DOUYIN-131240,1,525.70,525.70,{}
253184,DOUYIN20250209416966,P-DOUYIN-781163,1,1935.25,1935.25,{}
253185,DOUYIN20250210259768,P-DOUYIN-824394,1,455.99,455.99,{}
253186,DOUYIN20250210259768,P-DOUYIN-227974,1,540.24,540.24,{}
253187,DOUYIN20250210449196,P-DOUYIN-715506,1,934.19,934.19,{}
253188,DOUYIN20250210449196,P-DOUYIN-220370,1,3851.44,3851.44,{}
253189,DOUYIN20250214555360,P-DOUYIN-817495,1,723.33,723.33,{}
253190,DOUYIN20250214555360,P-DOUYIN-439279,1,2648.96,2648.96,{}
253191,DOUYIN20250215793843,P-DOUYIN-572449,1,313.31,313.31,{}
253192,DOUYIN20250215793843,P-DOUYIN-832355,1,152.46,152.46,{}
253193,DOUYIN20250215793843,P-DOUYIN-127874,1,219.42,219.42,{}
253194,DOUYIN20250218110419,P-DOUYIN-822233,1,2347.94,2347.94,{}
253195,DOUYIN20250218110419,P-DOUYIN-122214,1,1993.42,1993.42,{}
253196,DOUYIN20250219152115,P-DOUYIN-834807,1,852.44,852.44,{}
253197,DOUYIN20250219152115,P-DOUYIN-283496,1,3188.20,3188.20,{}
253198,DOUYIN20250221511901,P-DOUYIN-778868,1,1583.69,1583.69,{}
253199,DOUYIN20250221511901,P-DOUYIN-610278,1,1863.09,1863.09,{}
253200,DOUYIN20250221658445,P-DOUYIN-539143,1,464.45,464.45,{}
253201,DOUYIN20250221658445,P-DOUYIN-813370,1,428.61,428.61,{}
253202,DOUYIN20250221658445,P-DOUYIN-119632,1,927.41,927.41,{}
253203,DOUYIN20250224639137,P-DOUYIN-932236,1,677.38,677.38,{}
253204,DOUYIN20250224639137,P-DOUYIN-581524,1,154.34,154.34,{}
253205,DOUYIN20250224639137,P-DOUYIN-530402,1,843.80,843.80,{}
253206,DOUYIN20250225130624,P-DOUYIN-426113,1,761.48,761.48,{}
253207,DOUYIN20250225130624,P-DOUYIN-343655,1,364.17,364.17,{}
253208,DOUYIN20250225130624,P-DOUYIN-280096,1,626.01,626.01,{}
253209,DOUYIN20250225436523,P-DOUYIN-155288,1,2067.18,2067.18,{}
253210,DOUYIN20250225436523,P-DOUYIN-668446,1,2239.31,2239.31,{}
253211,DOUYIN20250228531771,P-DOUYIN-136322,1,426.08,426.08,{}
253212,DOUYIN20250228531771,P-DOUYIN-703583,1,283.46,283.46,{}
253213,DOUYIN20250228531771,P-DOUYIN-744405,1,920.27,920.27,{}
253214,DOUYIN20250228733198,P-DOUYIN-280096,1,488.63,488.63,{}
253215,DOUYIN20250228733198,P-DOUYIN-844730,1,108.60,108.60,{}
253216,DOUYIN20250228733198,P-DOUYIN-785963,1,366.49,366.49,{}
253217,DOUYIN20250228963119,P-DOUYIN-877807,1,148.11,148.11,{}
253218,DOUYIN20250228963119,P-DOUYIN-651223,1,146.89,146.89,{}
253219,DOUYIN20250302175992,P-DOUYIN-497715,1,1006.20,1006.20,{}
253220,DOUYIN20250302175992,P-DOUYIN-131240,1,868.64,868.64,{}
253221,DOUYIN20250302175992,P-DOUYIN-669808,1,2216.30,2216.30,{}
253222,DOUYIN20250302240966,P-DOUYIN-516084,1,1580.93,1580.93,{}
253223,DOUYIN20250302240966,P-DOUYIN-581524,1,3384.65,3384.65,{}
253224,DOUYIN20250302267341,P-DOUYIN-164384,1,565.76,565.76,{}
253225,DOUYIN20250302267341,P-DOUYIN-599245,1,1287.38,1287.38,{}
253226,DOUYIN20250302267341,P-DOUYIN-297597,1,1409.14,1409.14,{}
253227,DOUYIN20250303915556,P-DOUYIN-127874,1,424.59,424.59,{}
253228,DOUYIN20250303915556,P-DOUYIN-556316,1,830.76,830.76,{}
253229,DOUYIN20250303915556,P-DOUYIN-626127,1,1417.59,1417.59,{}
253230,DOUYIN20250304307883,P-DOUYIN-267247,1,2133.13,2133.13,{}
253231,DOUYIN20250304307883,P-DOUYIN-685591,1,2513.62,2513.62,{}
253232,DOUYIN20250304476766,P-DOUYIN-254041,1,37.46,37.46,{}
253233,DOUYIN20250304476766,P-DOUYIN-999136,1,25.09,25.09,{}
253234,DOUYIN20250304476766,P-DOUYIN-288831,1,67.04,67.04,{}
253235,DOUYIN20250307557908,P-DOUYIN-566636,1,475.75,475.75,{}
253236,DOUYIN20250307557908,P-DOUYIN-989971,1,552.82,552.82,{}
253237,DOUYIN20250307797421,P-DOUYIN-355964,1,684.34,684.34,{}
253238,DOUYIN20250307797421,P-DOUYIN-997701,1,1187.08,1187.08,{}
253239,DOUYIN20250308665524,P-DOUYIN-503461,1,327.79,327.79,{}
253240,DOUYIN20250308665524,P-DOUYIN-556316,1,352.23,352.23,{}
253241,DOUYIN20250308716136,P-DOUYIN-443136,1,1365.74,1365.74,{}
253242,DOUYIN20250308716136,P-DOUYIN-450124,1,1539.81,1539.81,{}
253243,DOUYIN20250309378598,P-DOUYIN-603739,1,1278.25,1278.25,{}
253244,DOUYIN20250309378598,P-DOUYIN-697541,1,1790.44,1790.44,{}
253245,DOUYIN20250310304285,P-DOUYIN-164384,1,140.04,140.04,{}
253246,DOUYIN20250310304285,P-DOUYIN-517356,1,51.77,51.77,{}
253247,DOUYIN20250310304285,P-DOUYIN-127874,1,75.62,75.62,{}
253248,DOUYIN20250311581137,P-DOUYIN-953747,1,221.96,221.96,{}
253249,DOUYIN20250311581137,P-DOUYIN-999415,1,458.50,458.50,{}
253250,DOUYIN20250311581137,P-DOUYIN-631481,1,516.24,516.24,{}
253251,DOUYIN20250312622496,P-DOUYIN-721980,1,1102.14,1102.14,{}
253252,DOUYIN20250312622496,P-DOUYIN-610278,1,1536.05,1536.05,{}
253253,DOUYIN20250313610677,P-DOUYIN-432135,1,1546.98,1546.98,{}
253254,DOUYIN20250313610677,P-DOUYIN-809614,1,2324.84,2324.84,{}
253255,DOUYIN20250315512217,P-DOUYIN-497715,1,579.86,579.86,{}
253256,DOUYIN20250315512217,P-DOUYIN-549571,1,629.43,629.43,{}
253257,DOUYIN20250316867014,P-DOUYIN-248861,1,99.08,99.08,{}
253258,DOUYIN20250316867014,P-DOUYIN-148006,1,184.25,184.25,{}
253259,DOUYIN20250317242993,P-DOUYIN-930293,1,179.39,179.39,{}
253260,DOUYIN20250317242993,P-DOUYIN-516460,1,75.65,75.65,{}
253261,DOUYIN20250317242993,P-DOUYIN-389433,1,114.31,114.31,{}
253262,DOUYIN20250318311463,P-DOUYIN-833561,1,963.95,963.95,{}
253263,DOUYIN20250318311463,P-DOUYIN-866916,1,227.30,227.30,{}
253264,DOUYIN20250318311463,P-DOUYIN-347363,1,733.64,733.64,{}
253265,DOUYIN20250320134192,P-DOUYIN-659305,1,1664.53,1664.53,{}
253266,DOUYIN20250320134192,P-DOUYIN-834334,1,833.88,833.88,{}
253267,DOUYIN20250320134192,P-DOUYIN-606232,1,1564.07,1564.07,{}
253268,DOUYIN20250321254400,P-DOUYIN-217661,1,397.22,397.22,{}
253269,DOUYIN20250321254400,P-DOUYIN-432135,1,485.18,485.18,{}
253270,DOUYIN20250321254400,P-DOUYIN-544982,1,1405.41,1405.41,{}
253271,DOUYIN20250321289963,P-DOUYIN-117394,1,594.65,594.65,{}
253272,DOUYIN20250321289963,P-DOUYIN-949592,1,787.02,787.02,{}
253273,DOUYIN20250321289963,P-DOUYIN-297597,1,1498.82,1498.82,{}
253274,DOUYIN20250321492833,P-DOUYIN-164384,1,156.22,156.22,{}
253275,DOUYIN20250321492833,P-DOUYIN-720607,1,138.40,138.40,{}
253276,DOUYIN20250322185234,P-DOUYIN-425170,1,1361.31,1361.31,{}
253277,DOUYIN20250322185234,P-DOUYIN-668495,1,2095.04,2095.04,{}
253278,DOUYIN20250322573915,P-DOUYIN-472338,1,504.74,504.74,{}
253279,DOUYIN20250322573915,P-DOUYIN-776772,1,594.96,594.96,{}
253280,DOUYIN20250322573915,P-DOUYIN-100329,1,837.57,837.57,{}
253281,DOUYIN20250323881993,P-DOUYIN-118111,1,1188.59,1188.59,{}
253282,DOUYIN20250323881993,P-DOUYIN-987610,1,3780.85,3780.85,{}
253283,DOUYIN20250323986025,P-DOUYIN-170822,1,1389.37,1389.37,{}
253284,DOUYIN20250323986025,P-DOUYIN-505517,1,288.23,288.23,{}
253285,DOUYIN20250323986025,P-DOUYIN-280096,1,973.06,973.06,{}
253286,DOUYIN20250324378748,P-DOUYIN-516460,1,1200.96,1200.96,{}
253287,DOUYIN20250324378748,P-DOUYIN-226939,1,3115.92,3115.92,{}
253288,DOUYIN20250326153232,P-DOUYIN-457712,1,591.68,591.68,{}
253289,DOUYIN20250326153232,P-DOUYIN-713306,1,664.01,664.01,{}
253290,DOUYIN20250326153232,P-DOUYIN-651223,1,1511.96,1511.96,{}
253291,DOUYIN20250326198034,P-DOUYIN-294176,1,979.00,979.00,{}
253292,DOUYIN20250326198034,P-DOUYIN-511474,1,3146.67,3146.67,{}
253293,DOUYIN20250327503858,P-DOUYIN-220322,1,1114.23,1114.23,{}
253294,DOUYIN20250327503858,P-DOUYIN-439691,1,1337.10,1337.10,{}
253295,DOUYIN20250327978080,P-DOUYIN-929219,1,1101.33,1101.33,{}
253296,DOUYIN20250327978080,P-DOUYIN-721980,1,593.80,593.80,{}
253297,DOUYIN20250327978080,P-DOUYIN-704810,1,2017.04,2017.04,{}
253298,DOUYIN20250328295106,P-DOUYIN-769444,1,92.47,92.47,{}
253299,DOUYIN20250328295106,P-DOUYIN-821510,1,94.81,94.81,{}
253300,DOUYIN20250401808327,P-DOUYIN-226939,1,799.41,799.41,{}
253301,DOUYIN20250401808327,P-DOUYIN-271587,1,447.97,447.97,{}
253302,DOUYIN20250401808327,P-DOUYIN-668495,1,545.38,545.38,{}
253303,DOUYIN20250403692740,P-DOUYIN-156748,1,1061.77,1061.77,{}
253304,DOUYIN20250403692740,P-DOUYIN-425170,1,3021.80,3021.80,{}
253305,DOUYIN20250404886758,P-DOUYIN-599245,1,276.40,276.40,{}
253306,DOUYIN20250404886758,P-DOUYIN-465341,1,544.25,544.25,{}
253307,DOUYIN20250405981716,P-DOUYIN-606232,1,1525.78,1525.78,{}
253308,DOUYIN20250405981716,P-DOUYIN-355153,1,407.46,407.46,{}
253309,DOUYIN20250405981716,P-DOUYIN-927475,1,1301.99,1301.99,{}
253310,DOUYIN20250407273947,P-DOUYIN-523309,1,308.52,308.52,{}
253311,DOUYIN20250407273947,P-DOUYIN-367752,1,272.40,272.40,{}
253312,DOUYIN20250407273947,P-DOUYIN-894289,1,430.12,430.12,{}
253313,DOUYIN20250408309961,P-DOUYIN-834807,1,1160.03,1160.03,{}
253314,DOUYIN20250408309961,P-DOUYIN-768201,1,2653.69,2653.69,{}
253315,DOUYIN20250410233732,P-DOUYIN-152235,1,1063.00,1063.00,{}
253316,DOUYIN20250410233732,P-DOUYIN-888437,1,464.61,464.61,{}
253317,DOUYIN20250410233732,P-DOUYIN-810993,1,505.66,505.66,{}
253318,DOUYIN20250414611179,P-DOUYIN-894289,1,1377.69,1377.69,{}
253319,DOUYIN20250414611179,P-DOUYIN-435604,1,1579.48,1579.48,{}
253320,DOUYIN20250415903626,P-DOUYIN-576770,1,1682.54,1682.54,{}
253321,DOUYIN20250415903626,P-DOUYIN-726535,1,622.87,622.87,{}
253322,DOUYIN20250415903626,P-DOUYIN-455687,1,2693.52,2693.52,{}
253323,DOUYIN20250416207406,P-DOUYIN-192524,1,1018.24,1018.24,{}
253324,DOUYIN20250416207406,P-DOUYIN-377011,1,1196.84,1196.84,{}
253325,DOUYIN20250419824593,P-DOUYIN-807813,1,2022.15,2022.15,{}
253326,DOUYIN20250419824593,P-DOUYIN-523113,1,420.87,420.87,{}
253327,DOUYIN20250419824593,P-DOUYIN-309101,1,1314.88,1314.88,{}
253328,DOUYIN20250420619356,P-DOUYIN-587956,1,2156.75,2156.75,{}
253329,DOUYIN20250420619356,P-DOUYIN-217661,1,969.92,969.92,{}
253330,DOUYIN20250420619356,P-DOUYIN-162785,1,1765.83,1765.83,{}
253331,DOUYIN20250421356970,P-DOUYIN-420237,1,1828.45,1828.45,{}
253332,DOUYIN20250421356970,P-DOUYIN-969233,1,489.65,489.65,{}
253333,DOUYIN20250421356970,P-DOUYIN-243088,1,1207.55,1207.55,{}
253334,DOUYIN20250421392826,P-DOUYIN-309101,1,2099.83,2099.83,{}
253335,DOUYIN20250421392826,P-DOUYIN-152235,1,1727.94,1727.94,{}
253336,DOUYIN20250421825380,P-DOUYIN-969233,1,1592.10,1592.10,{}
253337,DOUYIN20250421825380,P-DOUYIN-789866,1,474.74,474.74,{}
253338,DOUYIN20250421825380,P-DOUYIN-540573,1,1448.21,1448.21,{}
253339,DOUYIN20250421935624,P-DOUYIN-393670,1,1755.86,1755.86,{}
253340,DOUYIN20250421935624,P-DOUYIN-620053,1,1212.87,1212.87,{}
253341,DOUYIN20250421935624,P-DOUYIN-784217,1,1256.02,1256.02,{}
253342,DOUYIN20250423528861,P-DOUYIN-439279,1,79.14,79.14,{}
253343,DOUYIN20250423528861,P-DOUYIN-533878,1,42.41,42.41,{}
253344,DOUYIN20250423528861,P-DOUYIN-487883,1,127.89,127.89,{}
253345,DOUYIN20250423623280,P-DOUYIN-768201,1,651.52,651.52,{}
253346,DOUYIN20250423623280,P-DOUYIN-765315,1,1302.68,1302.68,{}
253347,DOUYIN20250425485758,P-DOUYIN-340358,1,774.29,774.29,{}
253348,DOUYIN20250425485758,P-DOUYIN-483822,1,3537.29,3537.29,{}
253349,DOUYIN20250425559119,P-DOUYIN-697541,1,251.50,251.50,{}
253350,DOUYIN20250425559119,P-DOUYIN-445170,1,601.98,601.98,{}
253351,DOUYIN20250425907131,P-DOUYIN-162264,1,750.24,750.24,{}
253352,DOUYIN20250425907131,P-DOUYIN-822088,1,452.48,452.48,{}
253353,DOUYIN20250425907131,P-DOUYIN-904192,1,566.07,566.07,{}
253354,DOUYIN20250426724105,P-DOUYIN-407455,1,489.60,489.60,{}
253355,DOUYIN20250426724105,P-DOUYIN-852138,1,86.17,86.17,{}
253356,DOUYIN20250426724105,P-DOUYIN-527944,1,392.98,392.98,{}
253357,DOUYIN20250427525062,P-DOUYIN-286015,1,964.93,964.93,{}
253358,DOUYIN20250427525062,P-DOUYIN-182938,1,980.28,980.28,{}
253359,DOUYIN20250427541688,P-DOUYIN-708665,1,1343.11,1343.11,{}
253360,DOUYIN20250427541688,P-DOUYIN-822572,1,1050.71,1050.71,{}
253361,DOUYIN20250427541688,P-DOUYIN-897180,1,1798.97,1798.97,{}
253362,DOUYIN20250501978122,P-DOUYIN-820840,1,2257.42,2257.42,{}
253363,DOUYIN20250501978122,P-DOUYIN-496117,1,1919.70,1919.70,{}
253364,DOUYIN20250502477850,P-DOUYIN-248861,1,688.09,688.09,{}
253365,DOUYIN20250502477850,P-DOUYIN-784688,1,2861.09,2861.09,{}
253366,DOUYIN20250502817608,P-DOUYIN-927475,1,1245.99,1245.99,{}
253367,DOUYIN20250502817608,P-DOUYIN-192309,1,1147.48,1147.48,{}
253368,DOUYIN20250505733084,P-DOUYIN-288831,1,598.72,598.72,{}
253369,DOUYIN20250505733084,P-DOUYIN-649883,1,415.41,415.41,{}
253370,DOUYIN20250505733084,P-DOUYIN-312254,1,1188.94,1188.94,{}
253371,DOUYIN20250505949388,P-DOUYIN-990557,1,1779.06,1779.06,{}
253372,DOUYIN20250505949388,P-DOUYIN-713306,1,2671.95,2671.95,{}
253373,DOUYIN20250506314382,P-DOUYIN-280768,1,1560.44,1560.44,{}
253374,DOUYIN20250506314382,P-DOUYIN-630180,1,2137.92,2137.92,{}
253375,DOUYIN20250506788846,P-DOUYIN-336887,1,61.50,61.50,{}
253376,DOUYIN20250506788846,P-DOUYIN-704810,1,154.22,154.22,{}
253377,DOUYIN20250508498195,P-DOUYIN-533878,1,887.19,887.19,{}
253378,DOUYIN20250508498195,P-DOUYIN-487883,1,333.26,333.26,{}
253379,DOUYIN20250508498195,P-DOUYIN-685591,1,1082.33,1082.33,{}
253380,DOUYIN20250510382321,P-DOUYIN-740804,1,333.71,333.71,{}
253381,DOUYIN20250510382321,P-DOUYIN-526708,1,780.05,780.05,{}
253382,DOUYIN20250510382321,P-DOUYIN-916218,1,654.56,654.56,{}
253383,DOUYIN20250510924062,P-DOUYIN-296433,1,373.01,373.01,{}
253384,DOUYIN20250510924062,P-DOUYIN-407555,1,427.29,427.29,{}
253385,DOUYIN20250510992643,P-DOUYIN-893076,1,1001.13,1001.13,{}
253386,DOUYIN20250510992643,P-DOUYIN-496117,1,317.91,317.91,{}
253387,DOUYIN20250510992643,P-DOUYIN-581241,1,683.71,683.71,{}
253388,DOUYIN20250511674026,P-DOUYIN-603739,1,1194.51,1194.51,{}
253389,DOUYIN20250511674026,P-DOUYIN-566636,1,551.08,551.08,{}
253390,DOUYIN20250511674026,P-DOUYIN-581524,1,526.05,526.05,{}
253391,DOUYIN20250512742961,P-DOUYIN-291324,1,493.45,493.45,{}
253392,DOUYIN20250512742961,P-DOUYIN-319757,1,648.40,648.40,{}
253393,DOUYIN20250517339874,P-DOUYIN-952514,1,1058.30,1058.30,{}
253394,DOUYIN20250517339874,P-DOUYIN-378046,1,526.50,526.50,{}
253395,DOUYIN20250517339874,P-DOUYIN-997701,1,1043.92,1043.92,{}
253396,DOUYIN20250517572263,P-DOUYIN-418296,1,226.38,226.38,{}
253397,DOUYIN20250517572263,P-DOUYIN-134539,1,298.09,298.09,{}
253398,DOUYIN20250518124975,P-DOUYIN-579620,1,1460.01,1460.01,{}
253399,DOUYIN20250518124975,P-DOUYIN-522897,1,3224.16,3224.16,{}
253400,DOUYIN20250518398962,P-DOUYIN-192309,1,1348.63,1348.63,{}
253401,DOUYIN20250518398962,P-DOUYIN-463808,1,2669.80,2669.80,{}
253402,DOUYIN20250518467572,P-DOUYIN-929293,1,1589.17,1589.17,{}
253403,DOUYIN20250518467572,P-DOUYIN-781163,1,430.76,430.76,{}
253404,DOUYIN20250518467572,P-DOUYIN-309101,1,2120.40,2120.40,{}
253405,DOUYIN20250518717309,P-DOUYIN-579620,1,858.82,858.82,{}
253406,DOUYIN20250518717309,P-DOUYIN-995226,1,2422.85,2422.85,{}
253407,DOUYIN20250519519266,P-DOUYIN-603475,1,895.74,895.74,{}
253408,DOUYIN20250519519266,P-DOUYIN-796903,1,757.58,757.58,{}
253409,DOUYIN20250519519266,P-DOUYIN-254936,1,2337.99,2337.99,{}
253410,DOUYIN20250519762787,P-DOUYIN-143882,1,378.08,378.08,{}
253411,DOUYIN20250519762787,P-DOUYIN-789866,1,205.76,205.76,{}
253412,DOUYIN20250519762787,P-DOUYIN-962628,1,191.18,191.18,{}
253413,DOUYIN20250519966829,P-DOUYIN-448199,1,671.92,671.92,{}
253414,DOUYIN20250519966829,P-DOUYIN-506410,1,364.60,364.60,{}
253415,DOUYIN20250519966829,P-DOUYIN-152235,1,396.82,396.82,{}
253416,DOUYIN20250524367238,P-DOUYIN-498388,1,709.45,709.45,{}
253417,DOUYIN20250524367238,P-DOUYIN-206810,1,691.75,691.75,{}
253418,DOUYIN20250524367238,P-DOUYIN-483822,1,3307.41,3307.41,{}
253419,DOUYIN20250525679276,P-DOUYIN-893076,1,266.96,266.96,{}
253420,DOUYIN20250525679276,P-DOUYIN-666506,1,229.39,229.39,{}
253421,DOUYIN20250525827550,P-DOUYIN-876847,1,407.95,407.95,{}
253422,DOUYIN20250525827550,P-DOUYIN-220322,1,706.88,706.88,{}
253423,DOUYIN20250527401047,P-DOUYIN-368692,1,1443.50,1443.50,{}
253424,DOUYIN20250527401047,P-DOUYIN-553404,1,636.06,636.06,{}
253425,DOUYIN20250527401047,P-DOUYIN-143882,1,2826.20,2826.20,{}
253426,DOUYIN20250528396322,P-DOUYIN-809193,1,143.22,143.22,{}
253427,DOUYIN20250528396322,P-DOUYIN-714606,1,69.80,69.80,{}
253428,DOUYIN20250528396322,P-DOUYIN-202220,1,65.60,65.60,{}
253429,DOUYIN20250603373657,P-DOUYIN-155288,1,459.59,459.59,{}
253430,DOUYIN20250603373657,P-DOUYIN-496089,1,1621.07,1621.07,{}
253431,DOUYIN20250603610730,P-DOUYIN-248879,1,41.26,41.26,{}
253432,DOUYIN20250603610730,P-DOUYIN-518695,1,41.62,41.62,{}
253433,DOUYIN20250603610730,P-DOUYIN-306668,1,47.52,47.52,{}
253434,DOUYIN20250604188290,P-DOUYIN-556316,1,1102.12,1102.12,{}
253435,DOUYIN20250604188290,P-DOUYIN-122214,1,843.42,843.42,{}
253436,DOUYIN20250604188290,P-DOUYIN-280096,1,1204.13,1204.13,{}
253437,DOUYIN20250606700002,P-DOUYIN-505517,1,821.17,821.17,{}
253438,DOUYIN20250606700002,P-DOUYIN-612429,1,3433.29,3433.29,{}
253439,DOUYIN20250609974758,P-DOUYIN-998914,1,321.65,321.65,{}
253440,DOUYIN20250609974758,P-DOUYIN-904192,1,354.52,354.52,{}
253441,DOUYIN20250614544482,P-DOUYIN-471085,1,593.67,593.67,{}
253442,DOUYIN20250614544482,P-DOUYIN-964746,1,2441.97,2441.97,{}
253443,DOUYIN20250614765045,P-DOUYIN-872027,1,270.51,270.51,{}
253444,DOUYIN20250614765045,P-DOUYIN-996979,1,310.36,310.36,{}
253445,DOUYIN20250614765045,P-DOUYIN-860042,1,628.87,628.87,{}
253446,DOUYIN20250615463646,P-DOUYIN-367752,1,1016.63,1016.63,{}
253447,DOUYIN20250615463646,P-DOUYIN-685591,1,650.92,650.92,{}
253448,DOUYIN20250615463646,P-DOUYIN-996979,1,1221.19,1221.19,{}
253449,DOUYIN20250618591540,P-DOUYIN-407455,1,2573.15,2573.15,{}
253450,DOUYIN20250618591540,P-DOUYIN-703583,1,607.10,607.10,{}
253451,DOUYIN20250618591540,P-DOUYIN-999415,1,1619.07,1619.07,{}
253452,DOUYIN20250619701820,P-DOUYIN-734449,1,1689.83,1689.83,{}
253453,DOUYIN20250619701820,P-DOUYIN-505915,1,3232.19,3232.19,{}
253454,DOUYIN20250621220865,P-DOUYIN-581524,1,1974.54,1974.54,{}
253455,DOUYIN20250621220865,P-DOUYIN-248861,1,2450.03,2450.03,{}
253456,DOUYIN20250623513152,P-DOUYIN-896459,1,1440.47,1440.47,{}
253457,DOUYIN20250623513152,P-DOUYIN-989971,1,3113.55,3113.55,{}
253458,DOUYIN20250623771706,P-DOUYIN-420237,1,1889.87,1889.87,{}
253459,DOUYIN20250623771706,P-DOUYIN-338448,1,925.12,925.12,{}
253460,DOUYIN20250623771706,P-DOUYIN-439691,1,1915.46,1915.46,{}
253461,DOUYIN20250624889885,P-DOUYIN-561862,1,1281.18,1281.18,{}
253462,DOUYIN20250624889885,P-DOUYIN-720607,1,3284.66,3284.66,{}
253463,DOUYIN20250625371824,P-DOUYIN-897180,1,1311.67,1311.67,{}
253464,DOUYIN20250625371824,P-DOUYIN-248953,1,1360.57,1360.57,{}
253465,DOUYIN20250625371824,P-DOUYIN-307408,1,1898.59,1898.59,{}
253466,DOUYIN20250627986563,P-DOUYIN-472338,1,573.60,573.60,{}
253467,DOUYIN20250627986563,P-DOUYIN-296433,1,538.84,538.84,{}
253468,DOUYIN20250627986563,P-DOUYIN-355964,1,1212.68,1212.68,{}
253469,DOUYIN20250628313107,P-DOUYIN-367752,1,2211.65,2211.65,{}
